id,name,school_type,state,web_address,has_destinations,has_naplan
76047,Dalby State School,Primary School - Government,N/A,www.dalbyss.eq.edu.au,Yes,Yes
71824,Dalkeith Primary School,Primary School - Government,N/A,www.dalkeithps.wa.edu.au/,Yes,Yes
71482,Dallarnil State School,Primary School - Government,N/A,www.dallarniss.eq.edu.au,Yes,Yes
70992,Dallas Brooks Community Primary School,Primary School - Government,N/A,www.dallasps.vic.edu.au/,Yes,Yes
72034,Dalmain Primary School,Primary School - Government,N/A,www.dalps.wa.edu.au,Yes,Yes
71141,Dalmeny Public School,Primary School - Government,N/A,www.dalmeny-p.schools.nsw.edu.au,Yes,Yes
72535,Dalton Public School,Primary School - Government,N/A,www.dalton-p.schools.nsw.edu.au,Yes,Yes
72289,Dalveen State School,Primary School - Government,N/A,www.dalveenss.eq.edu.au,Yes,Yes
74979,Dalyellup Primary School,Primary School - Government,N/A,www.dalyellupps.wa.edu.au,Yes,Yes
76019,Dampier Primary School,Primary School - Government,N/A,www.dampier.wa.edu.au/,Yes,Yes
68375,Dandaragan Primary School,Primary School - Government,N/A,www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5135,Yes,Yes
72726,Dandenong North Primary School,Primary School - Government,N/A,www.dandenongnorthps.vic.edu.au,Yes,Yes
77014,Dandenong Primary School,Primary School - Government,N/A,www.dandenongps.vic.edu.au,Yes,Yes
74365,Dandenong South Primary School,Primary School - Government,N/A,www.dandenong-south-ps.vic.edu.au,Yes,Yes
75375,Dandenong West Primary School,Primary School - Government,N/A,www.dandenongwestps.vic.edu.au/,Yes,Yes
76624,Dapto Public School,Primary School - Government,N/A,www.daptops.nsw.edu.au,Yes,Yes
68982,Darcy Road Public School,Primary School - Government,N/A,darcyroad-p.schools.nsw.gov.au/,Yes,Yes
69588,Dardanup Primary School,Primary School - Government,N/A,www.dardanupps.wa.edu.au/,Yes,Yes
71436,Dareton Public School,Primary School - Government,N/A,www.dareton-p.schools.nsw.edu.au,Yes,Yes
74904,Darkan Primary School,Primary School - Government,N/A,www.darkanps.wa.edu.au,Yes,Yes
68542,Darley Primary School,Primary School - Government,N/A,www.darleyprimary.vic.edu.au,Yes,Yes
68725,Darling Heights State School,Primary School - Government,N/A,www.darlingheightsss.eq.edu.au/,Yes,Yes
74454,Darlinghurst Public School,Primary School - Government,N/A,www.darlinghur-p.schools.nsw.edu.au,Yes,Yes
76084,Darlington Point Public School,Primary School - Government,N/A,www.darlingtpt-p.schools.nsw.edu.au,Yes,Yes
76713,Darlington Primary School,Primary School - Government,N/A,www.darlingtonps.wa.edu.au,Yes,Yes
73926,Darlington Primary School,Primary School - Government,N/A,www.darlngtnps.sa.edu.au,Yes,Yes
68286,Darlington Public School,Primary School - Government,N/A,www.darlington-p.schools.nsw.edu.au,Yes,Yes
77205,Darlington State School,Primary School - Government,N/A,www.darlingtonss.eq.edu.au/,Yes,Yes
76811,Darnum Primary School,Primary School - Government,N/A,www.darnumps.vic.edu.au/,Yes,Yes
74781,Darra State School,Primary School - Government,N/A,www.darrass.eq.edu.au,Yes,Yes
72519,Darraweit Guim Primary School,Primary School - Government,N/A,www.darraweitguimps.vic.edu.au,Yes,Yes
70505,Dartmoor Primary School,Primary School - Government,N/A,www.dartmoorps.vic.edu.au,Yes,Yes
77315,Davallia Primary School,Primary School - Government,N/A,www.davalliaps.wa.edu.au,Yes,Yes
85261,Davis Creek Primary School,Primary School - Government,N/A,https://daviscreekps.vic.edu.au/,No,No
75880,Dawson Park Primary School,Primary School - Government,N/A,www.dawsonparkps.wa.edu.au/,Yes,Yes
73628,Dawson Public School,Primary School - Government,N/A,www.dawson-p.schools.nsw.edu.au,Yes,Yes
74014,Dayboro State School,Primary School - Government,N/A,www.dayboross.eq.edu.au,Yes,Yes
71261,Daylesford Primary School,Primary School - Government,N/A,www.daylesps.vic.edu.au,Yes,Yes
85630,Dayton Primary School,Primary School - Government,N/A,www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5874&pageID=SO01,No,No
76469,Deanmore Primary School,Primary School - Government,N/A,www.deanmoreps.wa.edu.au,Yes,Yes
70652,Deans Marsh Primary School,Primary School - Government,N/A,deansmarshps.vic.edu.au,Yes,Yes
85262,Deanside Primary School,Primary School - Government,N/A,https://deansideps.vic.edu.au/,No,No
76199,Debney Meadows Primary School,Primary School - Government,N/A,www.debneymeadowsps.vic.edu.au/,Yes,Yes
76191,Deception Bay North State School,Primary School - Government,N/A,www.deceptionbaynorthss.eq.edu.au/,Yes,Yes
76423,Deception Bay State School,Primary School - Government,N/A,www.deceptionbayss.eq.edu.au/,Yes,Yes
70576,Dederang Primary School,Primary School - Government,N/A,www.dederang.vic.edu.au,Yes,Yes
69111,Dee Why Public School,Primary School - Government,N/A,www.deewhy-p.schools.nsw.edu.au,Yes,Yes
71788,Deepdene Primary School,Primary School - Government,N/A,www.deepdeneps.vic.edu.au/,Yes,Yes
76009,Deepwater Public School,Primary School - Government,N/A,www.deepwater-p.schools.nsw.edu.au,Yes,Yes
76269,Deer Park North Primary School,Primary School - Government,N/A,www.deerparknthps.vic.edu.au,Yes,Yes
69241,Deer Park West Primary School,Primary School - Government,N/A,www.dpwps.vic.edu.au,Yes,Yes
76947,Delacombe Primary School,Primary School - Government,N/A,www.delacombeps.vic.edu.au,Yes,Yes
76667,Delaneys Creek State School,Primary School - Government,N/A,www.delaneyscreekss.eq.edu.au,Yes,Yes
68983,Delegate Public School,Primary School - Government,N/A,www.delegate-p.schools.nsw.edu.au,Yes,Yes
70675,Deloraine Primary School,Primary School - Government,N/A,www.deloraineprimary.tased.edu.au,Yes,Yes
68758,Delungra Public School,Primary School - Government,N/A,www.delungra-p.schools.nsw.edu.au,Yes,Yes
85629,Denham Court Public School,Primary School - Government,N/A,www.denhamcourt-p.schools.nsw.gov.au,No,No
73284,Deniliquin North Public School,Primary School - Government,N/A,www.deniliquin-p.schools.nsw.edu.au,Yes,Yes
77235,Deniliquin South Public School,Primary School - Government,N/A,www.deniliqsth-p.schools.nsw.edu.au,Yes,Yes
73665,Denison State School,Primary School - Government,N/A,www.denisonss.eq.edu.au,Yes,Yes
71071,Denistone East Public School,Primary School - Government,N/A,www.denistonee-p.schools.nsw.edu.au,Yes,Yes
76085,Denman Public School,Primary School - Government,N/A,www.denman-p.schools.nsw.edu.au,Yes,Yes
74751,Denmark Primary School,Primary School - Government,N/A,www.dps.wa.edu.au,Yes,Yes
75143,Depot Hill State School,Primary School - Government,N/A,www.depothillss.eq.edu.au/,Yes,Yes
77078,Derinya Primary School,Primary School - Government,N/A,www.derinya.vic.edu.au,Yes,Yes
72488,Dernancourt School R-7,Primary School - Government,N/A,www.dernancts.sa.edu.au,Yes,Yes
71264,Derrimut Primary School,Primary School - Government,N/A,www.derrimutps.vic.edu.au,Yes,Yes
69631,Devenish Primary School,Primary School - Government,N/A,www.devenishps.vic.edu.au,Yes,Yes
72884,Devon Meadows Primary School,Primary School - Government,N/A,www.devmead.vic.edu.au,Yes,Yes
76770,Devonport Primary School,Primary School - Government,N/A,education.tas.edu.au/devonportprimary/Pages/Home.aspx,Yes,Yes
76750,Dhurringile Primary School,Primary School - Government,N/A,www.dhurringileps.weebly.com,Yes,Yes
68591,Diamond Creek East Primary School,Primary School - Government,N/A,www.dceps.vic.edu.au,Yes,Yes
68348,Diamond Creek Primary School,Primary School - Government,N/A,www.diamondcreekps.vic.edu.au,Yes,Yes
76303,Dianella Heights Primary School,Primary School - Government,N/A,www.dianellaheightsprimary.wa.edu.au/,Yes,Yes
77103,Dianella Primary College,Primary School - Government,N/A,https://www.dianellapc.wa.edu.au/,Yes,Yes
69481,Diggers Rest Primary School,Primary School - Government,N/A,www.diggersrestps.vic.edu.au,Yes,Yes
70354,Dimboola Primary School,Primary School - Government,N/A,www.dimboolaps.vic.edu.au/,Yes,Yes
73680,Dingley Primary School,Primary School - Government,N/A,www.dingleyps.vic.edu.au,Yes,Yes
69233,Dingo State School,Primary School - Government,N/A,www.dingoss.eq.edu.au,Yes,Yes
72302,Dinjerra Primary School,Primary School - Government,N/A,www.dinjerra.vic.edu.au/,Yes,Yes
77182,Djidi Djidi Aboriginal School,Primary School - Government,N/A,www.djididjidiaboriginalschool.wa.edu.au/,Yes,Yes
76218,Djugerari Remote Community School,Primary School - Government,N/A,www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5098,Yes,No
75031,Dobroyd Point Public School,Primary School - Government,N/A,www.dobroydpt-p.schools.nsw.edu.au,Yes,Yes
85263,Docklands Primary School,Primary School - Government,N/A,https://www.docklandsps.vic.edu.au/,No,No
75042,Dodges Ferry Primary School,Primary School - Government,N/A,education.tas.edu.au/dodgesferryprimary/default.aspx,Yes,Yes
70579,Don Valley Primary School,Primary School - Government,N/A,www.donvalleyps.vic.edu.au,Yes,Yes
75853,Donald Primary School,Primary School - Government,N/A,www.donaldps.vic.edu.au,Yes,Yes
72229,Donburn Primary School,Primary School - Government,N/A,https://www.donburn.vic.edu.au,Yes,Yes
69032,Doncaster Gardens Primary School,Primary School - Government,N/A,www.dgps.vic.edu.au,Yes,Yes
75226,Doncaster Primary School,Primary School - Government,N/A,www.doncasterps.vic.edu.au,Yes,Yes
85333,Donnybrook Primary School,Primary School - Government,N/A,www.donnybrookps.vic.edu.au,No,No
73190,Donvale Primary School,Primary School - Government,N/A,https://www.donvaleps.vic.edu.au/,Yes,Yes
71265,Dookie Primary School,Primary School - Government,N/A,www.dookieps.vic.edu.au,Yes,Yes
70445,Doonside Public School,Primary School - Government,N/A,www.doonside-p.schools.nsw.edu.au,Yes,Yes
68690,Dora Creek Public School,Primary School - Government,N/A,www.doracreek-p.schools.nsw.edu.au,Yes,Yes
71932,Doreen Primary School,Primary School - Government,N/A,www.doreenps.vic.edu.au,Yes,Yes
71142,Dorrigo Public School,Primary School - Government,N/A,www.dorrigo-p.schools.nsw.edu.au,Yes,Yes
69482,Dorset Primary School,Primary School - Government,N/A,www.dorsetps.vic.edu.au,Yes,Yes
76625,Double Bay Public School,Primary School - Government,N/A,www.doublebay-p.schools.nsw.edu.au,Yes,Yes
73356,Doubleview Primary School,Primary School - Government,N/A,www.doubleviewps.wa.edu.au/,Yes,Yes
76390,Douglas Daly School,Primary School - Government,N/A,,Yes,No
72536,Douglas Park Public School,Primary School - Government,N/A,www.douglaspk-p.schools.nsw.edu.au,Yes,Yes
75726,Drake Public School,Primary School - Government,N/A,www.drake-p.schools.nsw.edu.au,Yes,Yes
76872,Drayton State School,Primary School - Government,N/A,www.draytonss.eq.edu.au,Yes,Yes
73514,Drillham State School,Primary School - Government,N/A,www.drillhamss.eq.edu.au,Yes,Yes
76777,Driver Primary School,Primary School - Government,N/A,www.driverprimary.nt.edu.au,Yes,Yes
73025,Dromana Primary School,Primary School - Government,N/A,www.dromanaps.vic.edu.au,Yes,Yes
68196,Drouin Primary School,Primary School - Government,N/A,www.drouinps.vic.edu.au,Yes,Yes
76067,Drouin South Primary School,Primary School - Government,N/A,www.drouinsouth.vic.edu.au,Yes,Yes
75854,Drouin West Primary School,Primary School - Government,N/A,www.drouinwest.vic.edu.au,Yes,Yes
69650,Drummond Memorial Public School,Primary School - Government,N/A,www.drummondm-p.schools.nsw.edu.au,Yes,Yes
74117,Drummoyne Public School,Primary School - Government,N/A,www.drummoyne-p.schools.nsw.edu.au,Yes,Yes
73715,Dryandra Primary School,Primary School - Government,N/A,www.dryandraps.wa.edu.au/,Yes,Yes
72230,Drysdale Primary School,Primary School - Government,N/A,www.drysdaleps.vic.edu.au,Yes,Yes
73316,Duaringa State School,Primary School - Government,N/A,www.duaringass.eq.edu.au,Yes,Yes
69572,Dubbo North Public School,Primary School - Government,N/A,www.dubbonorth-p.schools.nsw.edu.au,Yes,Yes
69710,Dubbo Public School,Primary School - Government,N/A,www.dubbo-p.schools.nsw.edu.au,Yes,Yes
71646,Dubbo South Public School,Primary School - Government,N/A,www.dubbosouth-p.schools.nsw.edu.au,Yes,Yes
75942,Dubbo West Public School,Primary School - Government,N/A,www.dubbowest-p.schools.nsw.edu.au,Yes,Yes
70681,Dudley Park Primary School,Primary School - Government,N/A,www.dudleyparkps.com.au/,Yes,Yes
68287,Dudley Public School,Primary School - Government,N/A,www.dudley-p.schools.nsw.edu.au,Yes,Yes
68433,Duffy Primary School,Primary School - Government,N/A,www.duffyps.act.edu.au/,Yes,Yes
69018,Dulacca State School,Primary School - Government,N/A,www.dulaccass.eq.edu.au,Yes,Yes
73128,Dulwich Hill Public School,Primary School - Government,N/A,www.dulwichhillpublicschool.com,Yes,Yes
75879,Dumbleyung Primary School,Primary School - Government,N/A,www.dumbleyungps.wa.edu.au,Yes,Yes
71821,Dunalley Primary School,Primary School - Government,N/A,www.dunalleyprimary.education.tas.edu.au/,Yes,Yes
76638,Duncraig Primary School,Primary School - Government,N/A,www.duncraigps.wa.edu.au/,Yes,Yes
70662,Dundas Public School,Primary School - Government,N/A,www.dundas-p.schools.nsw.edu.au,Yes,Yes
70954,Dundee Beach School,Primary School - Government,N/A,www.schools.nt.edu.au/tegs/dundee/dund.htm,Yes,Yes
73017,Dundula State School,Primary School - Government,N/A,www.dundulass.eq.edu.au,Yes,Yes
72252,Dundurrabin Public School,Primary School - Government,N/A,www.dundurrabi-p.schools.nsw.edu.au,Yes,Yes
70224,Dungay Public School,Primary School - Government,N/A,www.dungay-p.schools.nsw.edu.au,Yes,Yes
70225,Dungog Public School,Primary School - Government,N/A,www.dungog-p.schools.nsw.edu.au,Yes,Yes
70226,Dungowan Public School,Primary School - Government,N/A,www.dungowan-p.schools.nsw.edu.au,Yes,Yes
75524,Dunkeld Consolidated School,Primary School - Government,N/A,www.dunkeld.vic.edu.au,Yes,Yes
72868,Dunkeld State School,Primary School - Government,N/A,www.dunkeldss.eq.edu.au,Yes,No
73261,Dunolly Primary School,Primary School - Government,N/A,www.dunollyps.vic.edu.au/,Yes,Yes
73552,Dunoon Public School,Primary School - Government,N/A,www.dunoon-p.schools.nsw.edu.au,Yes,Yes
70682,Dunsborough Primary School,Primary School - Government,N/A,www.dunsborough.wa.edu.au/,Yes,Yes
72368,Dunwich State School,Primary School - Government,N/A,www.dunwichss.eq.edu.au,Yes,Yes
73059,Durack Primary School,Primary School - Government,N/A,www.durackschool.nt.edu.au,Yes,Yes
71103,Durack State School,Primary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
68486,Dural Public School,Primary School - Government,N/A,www.dural-p.schools.nsw.edu.au,Yes,Yes
76969,Duranbah Public School,Primary School - Government,N/A,www.duranbah-p.schools.nsw.edu.au,Yes,Yes
75943,Duri Public School,Primary School - Government,N/A,www.duri-p.schools.nsw.edu.au,Yes,Yes
76873,Durong South State School,Primary School - Government,N/A,www.durongsouthss.eq.edu.au,Yes,Yes
73882,Dutton Park State School,Primary School - Government,N/A,www.duttonparkss.eq.edu.au/,Yes,Yes
72036,Dwellingup Primary School,Primary School - Government,N/A,www.dwellingupps.wa.edu.au/,Yes,Yes
74285,Dysart State School,Primary School - Government,N/A,www.dysartss.eq.edu.au,Yes,Yes
77236,E A Southee Public School,Primary School - Government,N/A,www.easouthee-p.schools.nsw.edu.au,Yes,Yes
74500,Eagle Junction State School,Primary School - Government,N/A,www.eaglejunctionss.eq.edu.au,Yes,Yes
77283,Eagle Point Primary School,Primary School - Government,N/A,www.eaglepoint.vic.edu.au,Yes,Yes
72155,Eagleby South State School,Primary School - Government,N/A,www.eaglebysouthss.eq.edu.au,Yes,Yes
69756,Eagleby State School,Primary School - Government,N/A,www.eaglebyss.eq.edu.au,Yes,Yes
68815,Eaglehawk North Primary School,Primary School - Government,N/A,www.ehnps.vic.edu.au,Yes,Yes
68413,Eaglehawk Primary School,Primary School - Government,N/A,www.eaglehawkps.vic.edu.au,Yes,Yes
69507,Earlwood Public School,Primary School - Government,N/A,www.earlwood-p.schools.nsw.edu.au,Yes,Yes
77049,East Adelaide School,Primary School - Government,N/A,www.eas.sa.edu.au,Yes,Yes
71773,East Ayr State School,Primary School - Government,N/A,www.eastayrss.eq.edu.au/,Yes,Yes
72676,East Beechboro Primary School,Primary School - Government,N/A,www.eastbeechboroprimary.wa.edu.au,Yes,Yes
76948,East Bentleigh Primary School,Primary School - Government,N/A,www.eastbentleighps.vic.edu.au,Yes,Yes
72940,East Brisbane State School,Primary School - Government,N/A,www.eastbrisbaness.eq.edu.au/,Yes,Yes
72992,East Butler Primary School,Primary School - Government,N/A,www.eastbutlerps.wa.edu.au/,Yes,Yes
74059,East Devonport Primary School,Primary School - Government,N/A,education.tas.edu.au/eastdevonportprimary/,Yes,Yes
77104,East Fremantle Primary School,Primary School - Government,N/A,www.eastfremantleps.wa.edu.au/,Yes,Yes
73785,East Hamersley Primary School,Primary School - Government,N/A,www.easthamersleyps.wa.edu.au/,Yes,Yes
70749,East Hamilton Hill Primary School,Primary School - Government,N/A,www.easthamiltonhillps.wa.edu.au/,Yes,Yes
72324,East Hills Public School,Primary School - Government,N/A,www.easthills-p.schools.nsw.edu.au,Yes,Yes
73136,East Kalgoorlie Primary School,Primary School - Government,N/A,www.eastkalgoorlieps.wa.edu.au,Yes,Yes
74691,East Kenwick Primary School,Primary School - Government,N/A,www.eastkenwickps.wa.edu.au/,Yes,Yes
70676,East Launceston Primary School,Primary School - Government,N/A,www.eastlaunceston.tased.edu.au/,Yes,Yes
74332,East Maddington Primary School,Primary School - Government,N/A,www.eastmaddingtonps.wa.edu.au/,Yes,Yes
72674,East Manjimup Primary School,Primary School - Government,N/A,www.eastmanjimup.wa.edu.au,Yes,Yes
75266,East Marden Primary School,Primary School - Government,N/A,www.eastmardps.sa.edu.au,Yes,Yes
76464,East Narrogin Primary School,Primary School - Government,N/A,www.eastnarroginps.wa.edu.au,Yes,Yes
75267,East Para Primary School,Primary School - Government,N/A,www.epps.sa.edu.au,Yes,Yes
74980,East Tamar Primary School,Primary School - Government,N/A,easttamarprimary.education.tas.edu.au/Pages/Home.aspx,Yes,Yes
72837,East Torrens Primary School,Primary School - Government,N/A,www.etorrensps.sa.edu.au,Yes,Yes
77177,East Ulverstone Primary School,Primary School - Government,N/A,education.tas.edu.au/eastulverstoneprimary/SitePages/Home.aspx,Yes,Yes
72417,East Victoria Park Primary School,Primary School - Government,N/A,www.eastvictoriaparkps.wa.edu.au,Yes,Yes
76774,East Waikiki Primary School,Primary School - Government,N/A,www.eastwaikikips.wa.edu.au/,Yes,Yes
76301,East Wanneroo Primary School,Primary School - Government,N/A,www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5577,Yes,Yes
72885,Eastbourne Primary School,Primary School - Government,N/A,www.eastbourne.vic.edu.au,Yes,Yes
77307,Eastern Creek Public School,Primary School - Government,N/A,www.easterncrk-p.schools.nsw.edu.au,Yes,Yes
71732,Eastlakes Public School,Primary School - Government,N/A,www.eastlakes-p.schools.nsw.edu.au,Yes,Yes
76290,Eastwood Heights Public School,Primary School - Government,N/A,www.eastwoodht-p.schools.nsw.edu.au,Yes,Yes
76688,Eastwood Primary School,Primary School - Government,N/A,www.eastwood.vic.edu.au,Yes,Yes
70941,Eastwood Public School,Primary School - Government,N/A,www.eastwood.nsw.edu.au/,Yes,Yes
75746,Eaton Primary School,Primary School - Government,N/A,www.eatonps.wa.edu.au/,Yes,Yes
70269,Eatons Hill State School,Primary School - Government,N/A,www.eatonshillss.eq.edu.au,Yes,Yes
69346,Ebenezer Public School,Primary School - Government,N/A,www.ebenezer-p.schools.nsw.edu.au,Yes,Yes
76374,Ebor Public School,Primary School - Government,N/A,www.ebor-p.schools.nsw.edu.au,Yes,No
75161,Echuca East Primary School,Primary School - Government,N/A,www.echucaeastps.vic.edu.au,Yes,Yes
75789,Echuca Primary School,Primary School - Government,N/A,www.echucaps.vic.edu.au,Yes,Yes
73152,Echuca Twin Rivers Primary School,Primary School - Government,N/A,www.echucatwinriversps.vic.edu.au,Yes,Yes
74336,Echunga Primary School,Primary School - Government,N/A,www.echungaps.sa.edu.au,Yes,Yes
70014,Eddystone Primary School,Primary School - Government,N/A,www.eddystoneps.wa.edu.au/,Yes,Yes
70816,Eden Hill Primary School,Primary School - Government,N/A,www.edenhillps.wa.edu.au/,Yes,Yes
68509,Eden Hills Primary School,Primary School - Government,N/A,www.edenhillps.sa.edu.au,Yes,Yes
76375,Eden Public School,Primary School - Government,N/A,www.eden-p.schools.nsw.edu.au,Yes,Yes
69019,Edens Landing State School,Primary School - Government,N/A,www.edenslandingss.eq.edu.au,Yes,Yes
74044,Edensor Park Public School,Primary School - Government,N/A,www.edensorpk-p.schools.nsw.edu.au,Yes,Yes
85264,Edgars Creek Primary School,Primary School - Government,N/A,https://edgarscreekps.vic.edu.au/,No,No
68799,Edge Hill State School,Primary School - Government,N/A,https://eqi.com.au/find-a-school/eqi-school-list,Yes,Yes
68859,Edgewater Primary School,Primary School - Government,N/A,www.edgewaterps.wa.edu.au/,Yes,Yes
75101,Edgeworth Heights Public School,Primary School - Government,N/A,www.edgeworthh-p.schools.nsw.edu.au,Yes,Yes
68759,Edgeworth Public School,Primary School - Government,N/A,www.edgeworth-p.schools.nsw.edu.au,Yes,Yes
76883,Edi Upper Primary School,Primary School - Government,N/A,www.ediupperps.vic.edu.au/,Yes,Yes
75738,Edith Creek Primary School,Primary School - Government,N/A,education.tas.edu.au/edithcreekprimary/default.aspx,Yes,Yes
72966,Edithvale Primary School,Primary School - Government,N/A,www.edithvaleps.vic.edu.au,Yes,Yes
85632,Edmondson Park Public School,Primary School - Government,N/A,www.edmondsonpk-p.schools.nsw.gov.au/,No,No
68857,Edney Primary School,Primary School - Government,N/A,www.edneyps.wa.edu.au/,Yes,Yes
71373,Edward Public School,Primary School - Government,N/A,www.edward-p.schools.nsw.edu.au,Yes,Yes
75191,Edwardstown Primary School,Primary School - Government,N/A,www.edwardps.sa.edu.au,Yes,Yes
75245,Eglinton Public School,Primary School - Government,N/A,www.eglinton-p.schools.nsw.edu.au,Yes,Yes
72442,Eight Mile Plains State School,Primary School - Government,N/A,www.eightmileplainsss.eq.edu.au/,Yes,Yes
76689,Eildon Primary School,Primary School - Government,N/A,www.eildonps.vic.edu.au/,Yes,Yes
70913,Eimeo Road State School,Primary School - Government,N/A,www.eimeoroadss.eq.edu.au,Yes,Yes
74571,El Arish State School,Primary School - Government,N/A,www.elarishss.eq.edu.au,Yes,Yes
69853,Elands Public School,Primary School - Government,N/A,www.elands-p.schools.nsw.edu.au,Yes,No
72408,Elanora Heights Public School,Primary School - Government,N/A,www.elanorahts-p.schools.nsw.edu.au,Yes,Yes
71541,Elanora State School,Primary School - Government,N/A,www.elanorass.eq.edu.au,Yes,Yes
74894,Elderslie Public School,Primary School - Government,N/A,www.elderslie-p.schools.nsw.edu.au,Yes,Yes
75547,Eleebana Public School,Primary School - Government,N/A,www.eleebana-p.schools.nsw.edu.au,Yes,Yes
74045,Elermore Vale Public School,Primary School - Government,N/A,www.elermoreva-p.schools.nsw.edu.au,Yes,Yes
69757,Elimbah State School,Primary School - Government,N/A,www.elimbahss.eq.edu.au,Yes,Yes
75694,Elizabeth Downs Primary School,Primary School - Government,N/A,www.elizdownc7.sa.edu.au,Yes,Yes
68383,Elizabeth East Primary School,Primary School - Government,N/A,www.elizeastr7.sa.edu.au,Yes,Yes
72554,Elizabeth Grove Primary School,Primary School - Government,N/A,www.elizgrps.sa.edu.au,Yes,Yes
73792,Elizabeth North Primary School,Primary School - Government,N/A,www.eliznthc7.sa.edu.au,Yes,Yes
68929,Elizabeth Park Primary School,Primary School - Government,N/A,www.elizparkc7.sa.edu.au,Yes,Yes
69435,Elizabeth South Primary School,Primary School - Government,N/A,www.elizsthps.sa.edu.au,Yes,Yes
70737,Ellalong Public School,Primary School - Government,N/A,www.ellalong-p.schools.nsw.edu.au,Yes,Yes
70081,Ellen Stirling Primary School,Primary School - Government,N/A,www.ellenstirlingps.wa.edu.au,Yes,Yes
73414,Ellenbrook Primary School,Primary School - Government,N/A,www.ellenbrookps.wa.edu.au,Yes,Yes
76010,Ellerston Public School,Primary School - Government,N/A,www.ellerston-p.schools.nsw.edu.au,Yes,Yes
69094,Elliminyt Primary School,Primary School - Government,N/A,www.elliminyt.vic.edu.au,Yes,Yes
69691,Ellinbank Primary School,Primary School - Government,N/A,www.ellinbank-ps.vic.edu.au,Yes,Yes
71984,Elliott Heads State School,Primary School - Government,N/A,www.elliottheadsss.eq.edu.au,Yes,Yes
74536,Ellison Public School,Primary School - Government,N/A,www.ellison-p.schools.nsw.edu.au,Yes,Yes
69095,Elmore Primary School,Primary School - Government,N/A,www.elmoreps.vic.edu.au,Yes,Yes
73530,Elphinstone Primary School,Primary School - Government,N/A,www.elphinstoneps.vic.edu.au,Yes,Yes
75991,Elsternwick Primary School,Primary School - Government,N/A,www.elsternwickps.vic.edu.au,Yes,Yes
75451,Eltham East Primary School,Primary School - Government,N/A,www.elthameastps.vic.edu.au,Yes,Yes
68414,Eltham North Primary School,Primary School - Government,N/A,www.elthamnorthps.vic.edu.au,Yes,Yes
70580,Eltham Primary School,Primary School - Government,N/A,www.elthamps.vic.edu.au,Yes,Yes
75874,Eltham Public School,Primary School - Government,N/A,www.eltham-p.schools.nsw.edu.au,Yes,Yes
76949,Elwood Primary School,Primary School - Government,N/A,www.elwoodprimary.vic.edu.au,Yes,Yes
72991,Embleton Primary School,Primary School - Government,N/A,www.embletonps.wa.edu.au/,Yes,Yes
70564,Emerald North State School,Primary School - Government,N/A,www.emeraldnorthss.eq.edu.au/,Yes,Yes
71624,Emerald Primary School,Primary School - Government,N/A,www.eps.vic.edu.au/,Yes,Yes
75361,Emerald State School,Primary School - Government,N/A,www.emeraldss.eq.edu.au,Yes,Yes
69187,Emerton Public School,Primary School - Government,N/A,www.emerton-p.schools.nsw.edu.au,Yes,Yes
74250,Empire Bay Public School,Primary School - Government,N/A,www.empirebay-p.schools.nsw.edu.au,Yes,Yes
71811,Empire Vale Public School,Primary School - Government,N/A,www.empirevale-p.schools.nsw.edu.au,Yes,Yes
69617,Emu Creek State School,Primary School - Government,N/A,www.emucreekss.eq.edu.au,Yes,Yes
68984,Emu Heights Public School,Primary School - Government,N/A,www.emuheights-p.schools.nsw.edu.au,Yes,Yes
74856,Emu Park State School,Primary School - Government,N/A,www.emuparkss.eq.edu.au,Yes,Yes
68912,Emu Plains Public School,Primary School - Government,N/A,www.emuplains-p.schools.nsw.edu.au,Yes,Yes
76305,Endeavour Primary School,Primary School - Government,N/A,www.endeavourschools.wa.edu.au/,Yes,Yes
72545,Eneabba Primary School,Primary School - Government,N/A,www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5162,Yes,Yes
71969,Enfield Primary School,Primary School - Government,N/A,www.enfieldps.sa.edu.au,Yes,Yes
71516,Enfield Public School,Primary School - Government,N/A,www.enfield-p.schools.nsw.edu.au,Yes,Yes
68836,Engadine Public School,Primary School - Government,N/A,www.engadine-p.schools.nsw.edu.au,Yes,Yes
76537,Engadine West Public School,Primary School - Government,N/A,www.engadinew-p.schools.nsw.edu.au,Yes,Yes
75032,Enngonia Public School,Primary School - Government,N/A,www.enngonia-p.schools.nsw.edu.au,Yes,Yes
69317,Enoggera State School,Primary School - Government,N/A,www.enoggerass.eq.edu.au,Yes,Yes
76358,Eppalock Primary School,Primary School - Government,N/A,eppalockps.vic.edu.au,Yes,Yes
74118,Epping Heights Public School,Primary School - Government,N/A,www.eppinghts-p.schools.nsw.edu.au,Yes,Yes
74895,Epping North Public School,Primary School - Government,N/A,www.eppingnth-p.schools.nsw.edu.au,Yes,Yes
74869,Epping Primary School,Primary School - Government,N/A,www.eppingps.vic.edu.au/,Yes,Yes
71947,Epping Public School,Primary School - Government,N/A,www.epping-p.schools.nsw.edu.au,Yes,Yes
