organisation_id,organisation_name,total_courses,pct_undergraduate,pct_postgraduate,pct_vet_vocational,pct_secondary,faculty_count,avg_domestic_fee,min_domestic_fee,max_domestic_fee,free_tafe_count,avg_ielts_requirement,pct_courses_with_ielts,courses_with_atar,atar_min,atar_max,atar_median,pct_with_alternate_entry,career_diversity,top_5_careers,top_anzsco_group,top_anzsco_group_pct,stem_career_pct,health_career_pct,education_career_pct,business_finance_career_pct
13796,Group 314,1,0.0,0.0,100.0,0.0,1,2950.0,2950.0,2950.0,0,,0.0,0,,,,0.0,2,Training Officer | Driving Instructor,Professionals,80.0,0.0,0.0,0.0,80.0
75407,Grovelands Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
77201,Groves Christian College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
696,Guardrite Security and Industry Training Pty Ltd,5,0.0,0.0,60.0,0.0,1,,,,0,,0.0,0,,,,0.0,6,Training Officer | Security Officer | Management Consultant | Mobile Plant Operator | Private Investigator,Professionals,50.0,0.0,0.0,0.0,50.0
15809,Guidestar Training & Professional Services,4,0.0,0.0,50.0,0.0,2,6567.0,4400.0,7650.0,0,,0.0,0,,,,0.0,7,Operating Theatre Technician | Ward Assistant | Aged Care Worker | Community Worker | Health Promotion Practitioner,Community & Personal Service,63.6,22.7,72.7,0.0,4.5
75316,Guildford Grammar School,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76238,Gungahlin College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
84909,H&H Accredited Training Pty Ltd,2,0.0,0.0,0.0,0.0,0,4410.0,3850.0,4970.0,0,,0.0,0,,,,0.0,0,,,,,,,
86212,HAMPTON COLLEGE PTY LTD,3,0.0,0.0,33.3,0.0,1,,,,0,,0.0,0,,,,0.0,3,Community Worker | Aged Care Worker | Training Officer,Community & Personal Service,90.0,0.0,90.0,0.0,10.0
66000,HANMAC Pty Ltd,1,0.0,0.0,0.0,0.0,0,4784.0,4784.0,4784.0,0,,0.0,0,,,,0.0,0,,,,,,,
67218,HARBOURSIDE INSTITUTE OF AUSTRALIA PTY LTD,20,0.0,0.0,15.0,0.0,1,,,,0,6.0,5.0,0,,,,0.0,14,Community Worker | Aged Care Worker | Office Administrator | Marketing Officer | Child Carer,Community & Personal Service,46.4,8.8,38.2,0.0,11.8
85119,HIGH SKILLED TRAINING AND EDUCATION AUSTRALIA PTY LTD,4,0.0,0.0,25.0,0.0,1,,,,0,,0.0,0,,,,0.0,6,Aged Care Worker | Community Worker | Child Carer | Early Childhood Educator | Disability Support Worker,Community & Personal Service,92.9,0.0,92.9,0.0,7.1
86060,HIGHLANDS TRAINING SOLUTIONS PTY LTD,6,0.0,0.0,16.7,0.0,1,,,,0,,0.0,0,,,,0.0,3,Occupational Health and Safety Officer | Nurse - Registered | Paramedic,Professionals,83.3,0.0,100.0,0.0,0.0
66187,HILTON ACADEMY,4,0.0,0.0,0.0,0.0,0,22692.0,16685.0,26695.0,0,6.0,50.0,0,,,,0.0,2,Chef | Cook,Technicians & Trades,100.0,0.0,0.0,0.0,0.0
13324,HITsa Training and Employment Pty Ltd,19,0.0,0.0,57.9,0.0,1,512.0,100.0,2000.0,0,,0.0,0,,,,0.0,30,Cook | Sales Assistant | Kitchen Hand | Room Attendant | Waiter,Community & Personal Service,28.4,0.0,3.7,0.0,10.4
86492,HJ Australian Institute Pty Ltd,5,0.0,0.0,0.0,0.0,0,15100.0,10000.0,23500.0,0,,0.0,0,,,,0.0,7,Project and Program Administrator | Technical Program Manager | General Manager | Information Technology Support Technician | Office Administrator,Clerical & Administrative,60.0,11.1,0.0,0.0,0.0
84892,HOLBORNE INSTITUTE PTY LTD,6,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,5,Bricklayer | Chef | Cook | General Manager | Office Administrator,Technicians & Trades,60.0,0.0,0.0,0.0,0.0
10132,HPOTS Training,6,0.0,0.0,100.0,0.0,0,1900.0,1250.0,2500.0,0,,0.0,0,,,,0.0,2,Civil Engineer | Natural Resource Manager,Professionals,83.3,83.3,0.0,0.0,16.7
17709,HRD Integrated Services,2,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Paramedic | Train and Network Controller,Machine Operators & Drivers,50.0,0.0,50.0,0.0,0.0
66073,HS Business School,5,0.0,0.0,40.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Pilot | Manufacturer,Professionals,66.7,66.7,0.0,0.0,33.3
67076,Hader Institute of Education Pty Ltd,6,0.0,0.0,66.7,0.0,1,4995.0,4995.0,4995.0,0,,0.0,0,,,,0.0,8,Community Worker | Welfare Worker | Counsellor | Disability Support Worker | Health Promotion Practitioner,Professionals,52.6,0.0,57.9,0.0,5.3
68477,Haileybury College,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
70008,Haileybury Rendall School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71649,Hale School,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
73709,Hallett Cove School,8,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
86491,Hallmark Institute Pty Ltd,6,0.0,0.0,0.0,0.0,0,,,,0,6.0,100.0,0,,,,0.0,5,General Manager | Bricklayer | Carpenter | Construction Manager | Office Administrator,Managers,50.0,0.0,0.0,0.0,16.7
70026,Halls Head Community College,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68936,Hamilton Secondary College,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
17609,Hammond Institute Pty Ltd,27,0.0,0.0,29.6,0.0,2,1057.0,-3.0,3000.0,0,,0.0,0,,,,0.0,21,Education Officer | Community Worker | Disability Support Worker | Rehabilitation Counsellor | Disability Services Instructor,Professionals,57.3,0.0,48.7,0.0,36.8
85218,Hammond Park Secondary College,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
75887,Hampstead Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74031,Hampton Park Secondary College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68567,Hampton Senior High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85998,Hannan IT Pty Ltd,6,0.0,0.0,16.7,0.0,1,,,,0,,0.0,0,,,,0.0,5,Security Officer | Training Officer | General Manager | Office Administrator | Paramedic,Community & Personal Service,42.9,0.0,14.3,0.0,28.6
66651,Hanrob Dog Training Academy,2,0.0,0.0,0.0,0.0,0,4499.0,3999.0,4999.0,0,,0.0,0,,,,0.0,1,Animal Attendant - Veterinary Clinic,Technicians & Trades,100.0,0.0,0.0,0.0,0.0
16219,Harness Racing Industry Training Centre Board of Management Inc,5,0.0,0.0,60.0,0.0,1,,,,0,,0.0,0,,,,0.0,4,Track Rider | Animal Attendant | Jockey | Stablehand,Labourers,77.8,0.0,0.0,0.0,0.0
74543,Harrison School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
16364,Harward International College,7,0.0,0.0,0.0,0.0,0,,,,0,6.0,28.6,0,,,,0.0,9,Bricklayer | Cabinetmaker | Carpenter | Civil and Structural Engineering Associate | Construction Manager,Technicians & Trades,83.3,22.2,0.0,0.0,11.1
86278,Hashm Pty Ltd,2,0.0,0.0,0.0,0.0,0,,,,0,5.75,100.0,0,,,,0.0,1,Construction Manager,Managers,100.0,0.0,0.0,0.0,100.0
66375,Hawk Institute,9,0.0,0.0,11.1,0.0,1,,,,0,5.94,100.0,0,,,,0.0,8,Automotive Electrician | Motor Mechanic - Car | Heavy Vehicle Motor Mechanic | Office Administrator | Construction Manager,Technicians & Trades,76.2,0.0,0.0,0.0,4.8
77189,Hawker College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71659,Hawker Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85856,Hawthorn-Melbourne,9,0.0,0.0,0.0,0.0,0,,,,0,5.33,33.3,0,,,,0.0,0,,,,,,,
70092,Hawthorndene Primary School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
65849,Hays International College Pty Ltd,6,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,9,Aged Care Worker | Community Worker | Child Carer | Disability Support Worker | Early Childhood Educator,Community & Personal Service,87.1,0.0,90.3,0.0,6.5
15890,Hazcon Pty Ltd,6,0.0,0.0,16.7,0.0,1,349.0,349.0,349.0,0,,0.0,0,,,,0.0,3,Construction Worker | Civil Construction Worker | Construction Manager,Labourers,83.3,0.0,0.0,0.0,16.7
16899,Health Ageing Training Services,2,0.0,0.0,50.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Occupational Health and Safety Officer | Training Officer,Professionals,100.0,0.0,50.0,0.0,50.0
17174,Health Courses Australia,1,0.0,0.0,100.0,0.0,1,6600.0,6600.0,6600.0,0,,0.0,0,,,,0.0,1,Counsellor,Professionals,100.0,0.0,0.0,0.0,0.0
13020,Health Education and Training Institute (HETI),3,0.0,100.0,0.0,0.0,1,18930.0,9850.0,28010.0,0,,0.0,0,,,,0.0,9,Aged Care Worker | Early Childhood Educator | Nurse - Registered | Social Worker | Teacher - Primary,Professionals,64.0,0.0,56.0,24.0,0.0
17507,Health Industry Training,11,0.0,0.0,100.0,0.0,3,4818.0,3000.0,9000.0,0,,0.0,0,,,,0.0,17,Community Worker | Administrative Assistant | Health Information Manager | Medical Laboratory Technician | Welfare Worker,Community & Personal Service,38.3,19.8,43.2,0.0,11.1
67516,Health Institute Australasia,8,0.0,0.0,25.0,0.0,1,,,,0,6.0,25.0,0,,,,0.0,3,Therapy Aide | Natural Therapist | Occupational Therapist,Community & Personal Service,66.7,0.0,100.0,0.0,0.0
13373,Healthcorp Pty Ltd,8,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,Occupational Health and Safety Officer | Nurse - Registered | Paramedic | Therapy Aide,Professionals,66.7,0.0,100.0,0.0,0.0
11634,Healthguard First Aid,6,0.0,0.0,0.0,0.0,0,116.0,50.0,185.0,0,,0.0,0,,,,0.0,3,Occupational Health and Safety Officer | Nurse - Registered | Paramedic,Professionals,80.0,0.0,100.0,0.0,0.0
68822,Heathdale Christian College - Werribee Campus,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
73829,Heatherhill Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74558,Heathfield High School,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
17619,Height Safety Engineers,3,0.0,0.0,0.0,0.0,0,468.0,285.0,650.0,0,,0.0,0,,,,0.0,2,Construction Manager | Civil Construction Worker,Managers,66.7,0.0,0.0,0.0,66.7
72783,Heights College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
70856,Helensvale State High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
67948,Helicopter Resources Pty. Ltd.,4,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,Aircraft Maintenance Engineer | Construction Manager | Occupational Health and Safety Officer | Training Officer,Professionals,50.0,0.0,25.0,0.0,50.0
68563,Hellyer College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
75699,Henley High School,6,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71176,Henry Kendall High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
86252,Heritage International College Pty Ltd,6,0.0,0.0,33.3,0.0,2,,,,0,,0.0,0,,,,0.0,7,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | General Manager | Light Engine Mechanic,Technicians & Trades,81.0,0.0,0.0,0.0,0.0
67304,Hero Head Quarters,12,0.0,0.0,0.0,0.0,0,143.0,65.0,250.0,0,,0.0,0,,,,0.0,5,Occupational Health and Safety Officer | Consultant Physician | Nurse - Registered | Paramedic | Therapy Aide,Professionals,80.0,0.0,100.0,0.0,0.0
72163,Hervey Bay State High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85966,HiTech Institute Australia Pty Ltd,7,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,6,Information Technology Support Technician | Platform Engineer | Site Reliability Engineer | Chef | Systems Designer (Information Technology),Technicians & Trades,75.0,33.3,0.0,0.0,0.0
13649,Hibernia Institute Sydney,7,0.0,0.0,14.3,0.0,1,6000.0,6000.0,6000.0,0,,0.0,0,,,,0.0,8,Office Administrator | Education Aide | Information Technology Support Technician | Platform Engineer | Site Reliability Engineer,Clerical & Administrative,33.3,21.4,14.3,0.0,0.0
86176,Higher Education Institute,5,20.0,80.0,0.0,0.0,0,,,,0,6.0,100.0,0,,,,0.0,0,,,,,,,
84591,Higher Education Leadership Institute (HELI),6,0.0,100.0,0.0,0.0,1,32667.0,11200.0,72000.0,0,,0.0,0,,,,0.0,2,Education Manager | Information Technology Educator,Professionals,50.0,0.0,0.0,0.0,100.0
84915,Highgate International College,13,0.0,0.0,23.1,0.0,2,,,,0,6.0,92.3,0,,,,0.0,14,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Information Technology Support Technician | Office Administrator,Technicians & Trades,80.8,16.1,0.0,0.0,0.0
74260,Highgate Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76319,Highgate School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
73453,Highvale Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76611,Highvale Secondary College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
75114,Hillarys Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71181,Hillcrest Christian College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72185,Hills Adventist College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72629,Hills College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85460,Hillshire International College,7,0.0,0.0,0.0,0.0,0,,,,0,6.0,100.0,0,,,,0.0,9,Child Carer | Early Childhood Educator | Information Technology Support Technician | Site Reliability Engineer | Community Worker,Community & Personal Service,55.6,23.1,38.5,0.0,0.0
76104,Hobart City High School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
70022,Hobart City High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
69528,Hobart College,3,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
70985,Holland Park State High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85857,Holmes Colleges,3,0.0,0.0,66.7,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
11240,Holmes Commercial Colleges (Melbourne) Ltd,2,0.0,0.0,0.0,50.0,0,4100.0,4100.0,4100.0,0,,0.0,0,,,,0.0,1,Beauty Therapist,Community & Personal Service,100.0,0.0,0.0,0.0,0.0
85898,Holmes Institute Pty Ltd - Queensland,7,28.6,71.4,0.0,0.0,1,,,,0,,0.0,0,,,,0.0,2,Accountant | Marketing Officer,Professionals,100.0,0.0,0.0,0.0,100.0
110,Holmes Institute Pty Ltd - Victoria,15,53.3,46.7,0.0,0.0,1,,,,0,6.0,53.3,0,,,,0.0,6,Accountant | Fashion Coordinator | Fashion Designer | General Manager | Management Consultant,Professionals,50.0,16.7,0.0,0.0,33.3
20,Holmesglen Institute,140,5.0,0.7,10.0,0.0,4,10083.0,210.0,26966.0,0,0.0,99.3,1,50.0,50.0,50.0,0.0,81,Education Officer | Medical Laboratory Technician | Occupational Health and Safety Officer | Florist | Operating Theatre Technician,Professionals,39.7,16.6,18.2,1.6,24.6
73437,Holroyd High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72573,Holsworthy High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
69176,Holy Family Catholic Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72086,Holy Spirit Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
71907,Homebush Boys High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
11386,Hope College,1,0.0,0.0,100.0,0.0,1,6000.0,6000.0,6000.0,0,,0.0,0,,,,0.0,0,,,,,,,
68275,Hoppers Crossing Secondary College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85126,Horizon International College,6,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,General Manager | Chef | Community Worker | Office Administrator,Managers,40.0,0.0,20.0,0.0,0.0
66467,Horizon Training Institute Pty Ltd,3,0.0,0.0,33.3,0.0,1,,,,0,,0.0,0,,,,0.0,12,Hotel or Motel Manager | Chef | Hotel Service Supervisor | Bookmaker's Clerk | Gaming Worker,Community & Personal Service,35.3,0.0,0.0,0.0,0.0
66250,Horizon2,1,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,4,Community Worker | Disability Support Worker | Welfare Worker | Youth Worker,Community & Personal Service,75.0,0.0,75.0,0.0,0.0
66704,Hornsby Ku-Ring-Gai Community College Inc,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,1,Workplace Relations Officer,Professionals,100.0,0.0,0.0,0.0,100.0
73035,Horsham College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68101,Hospitality Training Academy,9,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,4,General Manager | Chef | Cook | Office Administrator,Managers,40.0,0.0,0.0,0.0,0.0
15805,Housing Industry Association Ltd,4,0.0,0.0,0.0,0.0,0,7100.0,3900.0,11300.0,0,0.0,25.0,0,,,,0.0,3,Construction Manager | Builder | Carpenter,Managers,75.0,0.0,0.0,0.0,75.0
85427,Howland Academy of Australia,2,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,10,Disability Support Worker | Rehabilitation Counsellor | Disability Services Instructor | Community Worker | Welfare Worker,Community & Personal Service,55.2,0.0,58.6,0.0,0.0
68717,Hoxton Park High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
68494,Hughes Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
72886,Hughesdale Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
16729,Human Resource Training,5,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,7,Training Officer | Security Officer | Truck Driver | Security Adviser | Bus Driver,Professionals,41.2,0.0,0.0,0.0,41.2
66103,Humanagement/Print Training Australia/Humanagers,3,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,9,Horticultural Tradesperson | Artist | Printing Hand | Printing Machinist | Binder and Finisher,Technicians & Trades,64.3,7.1,0.0,0.0,0.0
66383,Humber College,11,0.0,0.0,18.2,0.0,2,,,,0,,0.0,0,,,,0.0,14,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Office Administrator | Cabinetmaker,Technicians & Trades,77.3,8.0,0.0,0.0,0.0
73951,Hume Central Secondary College,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85466,Hume Health Education and Training Pty Ltd,9,0.0,0.0,0.0,0.0,0,2098.0,75.0,12000.0,0,,0.0,0,,,,0.0,5,Occupational Health and Safety Officer | Nurse - Registered | Medical Practitioner | Paramedic | Therapy Aide,Professionals,77.8,0.0,100.0,0.0,0.0
85756,Hunter Education Group Pty Ltd,8,0.0,0.0,12.5,0.0,0,,,,0,,0.0,0,,,,0.0,6,Office Administrator | Entrepreneur | Information Technology Support Technician | Platform Engineer | Site Reliability Engineer,Clerical & Administrative,50.0,28.6,0.0,0.0,0.0
68450,Hunters Hill High School,2,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
74521,Huntingdale Primary School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76612,Huntingtower School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
76526,Hurstville Adventist School,1,0.0,0.0,0.0,100.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85445,IBM NSW Pty Ltd,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,1,General Manager,Managers,100.0,0.0,0.0,0.0,0.0
66898,IBN College Pty Ltd,16,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,6,Office Administrator | General Manager | Marketing Officer | Business Systems Analyst | Chef,Professionals,30.8,7.7,0.0,0.0,23.1
85360,IESC,5,0.0,0.0,0.0,0.0,0,,,,0,6.0,40.0,0,,,,0.0,0,,,,,,,
86279,IET Education Group Pty Ltd,6,0.0,0.0,50.0,0.0,1,1700.0,1500.0,2000.0,0,,0.0,0,,,,0.0,7,Aged Care Worker | Community Worker | Training Officer | Civil and Structural Engineering Associate | Property Developer,Community & Personal Service,60.0,6.7,53.3,0.0,26.7
85933,IIBIT AHE Pty Ltd,2,0.0,100.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
85321,IIVS PTY LTD,9,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,6,General Manager | Marketing Officer | Civil Engineer | Construction Manager | Painter and Decorator,Professionals,37.5,12.5,0.0,0.0,37.5
65942,ILSC  & Greystone College,15,0.0,0.0,6.7,0.0,0,,,,0,4.04,93.3,0,,,,0.0,8,Marketing Officer | Office Administrator | Business Systems Analyst | Entrepreneur | General Manager,Professionals,50.0,8.3,0.0,0.0,33.3
85967,IMPEL Education Pty Ltd,5,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,7,Information Technology Support Technician | Platform Engineer | Site Reliability Engineer | Chef | General Manager,Technicians & Trades,60.0,30.0,0.0,0.0,0.0
65822,INDIAN OCEAN GROUP TRAINING ASSOCIATION INCORPORATED,2,0.0,0.0,0.0,0.0,0,200.0,150.0,250.0,0,,0.0,0,,,,0.0,2,Occupational Health and Safety Officer | Paramedic,Community & Personal Service,50.0,0.0,100.0,0.0,0.0
85318,INDUSTRY SKILLS SOLUTIONS,7,0.0,14.3,0.0,0.0,1,,,,0,,0.0,0,,,,0.0,5,Occupational Health and Safety Officer | Engineering Tradesperson - Fabrication | Construction Manager | Nurse - Registered | Safety Inspector,Professionals,50.0,12.5,50.0,0.0,12.5
67545,INNOVATIVE INSTITUTE OF AUSTRALIA PTY LTD,12,0.0,0.0,16.7,0.0,2,,,,0,,0.0,0,,,,0.0,12,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | Office Administrator | Carpenter,Technicians & Trades,76.9,0.0,0.0,0.0,3.8
67538,INSTITUTE OF BUSINESS AND MANAGEMENT (VICTORIA),11,0.0,0.0,0.0,0.0,0,,,,0,6.0,63.6,0,,,,0.0,7,Construction Manager | Office Administrator | Carpenter | Chef | Cook,Technicians & Trades,44.4,0.0,0.0,0.0,22.2
85786,INSTITUTE OF BUSINESS AND MANAGEMENT STUDIES PTY LTD,2,0.0,0.0,0.0,0.0,0,3750.0,3750.0,3750.0,0,,0.0,0,,,,0.0,3,Office Administrator | Project and Program Administrator | Technical Program Manager,Clerical & Administrative,100.0,0.0,0.0,0.0,0.0
86000,INSTITUTE OF BUSINESS AND TECHNOLOGY PTY LTD,1,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,2,Project and Program Administrator | Technical Program Manager,Clerical & Administrative,100.0,0.0,0.0,0.0,0.0
86348,INSTITUTE OF MANAGEMENT LEARNING PTY LTD,2,0.0,0.0,0.0,0.0,0,,,,0,5.75,100.0,0,,,,0.0,1,General Manager,Managers,100.0,0.0,0.0,0.0,0.0
67490,INSTITUTE OF SCIENCE MANAGEMENT AND TECHNOLOGY,28,0.0,0.0,14.3,0.0,2,,,,0,6.0,7.1,0,,,,0.0,30,Medical Laboratory Technician | Ward Assistant | Community Worker | Operating Theatre Technician | Laboratory Worker,Technicians & Trades,50.8,29.7,35.9,0.0,3.1
67103,INT Nurse Training,8,0.0,0.0,25.0,0.0,2,,,,0,,0.0,0,,,,0.0,11,Community Worker | Aged Care Worker | Disability Support Worker | Rehabilitation Counsellor | Welfare Worker,Community & Personal Service,57.7,0.0,57.7,0.0,3.8
67462,INTERNATIONAL INSTITUTE OF SYDNEY PTY LTD,15,0.0,0.0,13.3,0.0,1,24000.0,24000.0,24000.0,0,6.0,6.7,0,,,,0.0,11,Community Worker | Aged Care Worker | Project and Program Administrator | Chef | Civil Engineer,Community & Personal Service,50.0,10.5,47.4,0.0,5.3
85861,INUS Australia,4,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,0,,,,,,,
66279,IONA COLUMBA COLLEGE,5,0.0,0.0,80.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Counsellor,Professionals,100.0,0.0,0.0,0.0,0.0
67466,IQRA Vocational Education and Training Pty Ltd,9,0.0,0.0,22.2,0.0,2,,,,0,,0.0,0,,,,0.0,9,Motor Mechanic - Car | Automotive Electrician | Heavy Vehicle Motor Mechanic | General Manager | Chef,Technicians & Trades,82.6,0.0,0.0,0.0,0.0
67993,ISH24 PTY. LTD.,16,0.0,0.0,18.8,0.0,1,254.0,100.0,350.0,0,,0.0,0,,,,0.0,11,Occupational Health and Safety Officer | Training Officer | Civil Construction Worker | Construction Manager | Forest Worker,Professionals,43.8,0.0,43.8,0.0,18.8
17896,ISN Psychology,6,16.7,66.7,16.7,0.0,1,62809.0,27696.0,115860.0,0,,0.0,0,,,,0.0,1,Psychologist,Professionals,100.0,0.0,0.0,0.0,0.0
85969,IVBT Pty Ltd,5,0.0,0.0,0.0,0.0,0,,,,0,,0.0,0,,,,0.0,3,General Manager | Chef | Office Administrator,Managers,50.0,0.0,0.0,0.0,0.0
66054,IVET Advanced Training,2,0.0,0.0,100.0,0.0,1,,,,0,,0.0,0,,,,0.0,1,Training Officer,Professionals,100.0,0.0,0.0,0.0,100.0
66175,IVET Institute Pty Ltd,19,0.0,0.0,36.8,0.0,2,,,,0,,0.0,0,,,,0.0,34,Ward Assistant | Bar Attendant | Room Attendant | Barista | Bookmaker's Clerk,Community & Personal Service,50.4,6.1,26.3,0.0,7.0
