organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name,median_rent_weekly,youth_pct,overseas_born_pct,seifa_irsad_score,seifa_irsad_decile,seifa_label,sunshine_hours_yr,car_jail_score,car_free_commute_pct,wfh_pct,pedal_path_pct,night_economy_pct,knowledge_worker_pct,student_bubble_pct,renter_republic_pct,vertical_city_pct,housing_stress_ratio,fresh_energy_pct,community_glue_pct,non_english_home_pct,global_mix_score,car_jail_score_norm,car_free_commute_pct_norm,wfh_pct_norm,pedal_path_pct_norm,night_economy_pct_norm,knowledge_worker_pct_norm,student_bubble_pct_norm,renter_republic_pct_norm,vertical_city_pct_norm,housing_stress_ratio_norm,fresh_energy_pct_norm,community_glue_pct_norm,global_mix_score_norm,qualification_density,grad_capture_rate,professional_job_pct,stem_field_pct,income_growth_signal,employment_rate,mortgage_stress_pct,qualification_density_norm,grad_capture_rate_norm,professional_job_pct_norm,stem_field_pct_norm,income_growth_signal_norm,employment_rate_norm,mortgage_stress_pct_norm,social_scene_score,food_scene_pct,entertainment_pct,healthcare_access_pct,education_hub_pct,retail_density_pct,civic_services_pct,knowledge_hub_pct,job_gravity_ratio,social_scene_score_norm,food_scene_pct_norm,entertainment_pct_norm,healthcare_access_pct_norm,education_hub_pct_norm,retail_density_pct_norm,civic_services_pct_norm,knowledge_hub_pct_norm,job_gravity_ratio_norm,uni_town_index,just_one_more_degree,low_income_youth_pct,sharehouse_capital,bank_of_mum_and_dad,peter_pan_index,adulting_score,dink_potential,singles_scene,first_job_energy,side_hustle_generation,promotion_pipeline,startup_dreamer_density,uni_town_index_norm,low_income_youth_pct_norm,sharehouse_capital_norm,first_job_energy_norm,side_hustle_generation_norm,promotion_pipeline_norm,startup_dreamer_density_norm,bank_of_mum_and_dad_norm,peter_pan_index_norm,adulting_score_norm,singles_scene_norm,dink_potential_norm,just_one_more_degree_norm,ramen_economy_score,ramen_economy_score_norm,delayed_adulting_score,delayed_adulting_score_norm,all_nighter_index,all_nighter_index_norm,rent_forever_index,rent_forever_index_norm,nightlife_index,nightlife_index_norm,digital_nomad_potential,digital_nomad_potential_norm,flat_white_density,flat_white_density_norm,global_youth_hub,global_youth_hub_norm
67152,Chandler RTO,Registered Training Organisation,VIC,GLENROY,3046.0,-37.704884,144.915544,210031536,Glenroy - West,21003.0,Moreland - North,24700.0,Merri-bek,369.0,12.0,23.2,1004.0,6.0,Grounded & Real,2025.0,10.3,54.8,24.6,1.7,12.0,31.1,15.2,39.2,20.2,43.4,17.1,7.8,43.5,33.4,10.3,54.8,24.6,1.7,12.0,31.1,15.2,39.2,20.2,43.4,17.1,7.8,33.4,50.3,65.3,34.0,38.9,25.7,61.2,13.8,50.3,65.3,34.0,38.9,25.7,61.2,13.8,5.8,5.0,0.8,29.8,11.1,16.1,2.3,11.2,0.642,5.8,5.0,0.8,29.8,11.1,16.1,2.3,11.2,33.6,12.4,17.6,36.3,11.3,6.7,3.4,62.2,55.2,57.5,94.1,39.6,38.4,11.7,12.4,36.3,11.3,94.1,39.6,38.4,11.7,6.7,3.4,62.2,57.5,55.2,17.6,30.2,30.2,36.0,36.0,13.6,13.6,29.6,29.6,5.9,5.9,22.3,22.3,9.3,9.3,13.3,13.3
17640,Charles Australian College,Registered Training Organisation,VIC,CAMPBELLFIELD,3061.0,-37.6801542,144.9562316,210051243,Campbellfield - Coolaroo,21005.0,Tullamarine - Broadmeadows,23270.0,Hume,330.0,13.6,13.4,836.0,1.0,Hustle Suburb,2025.0,8.9,32.2,11.0,1.7,8.1,22.9,11.0,29.6,7.1,75.5,8.6,5.5,58.1,35.8,8.9,32.2,11.0,1.7,8.1,22.9,11.0,29.6,7.1,75.5,8.6,5.5,35.8,29.7,68.7,18.9,37.4,8.0,35.8,6.0,29.7,68.7,18.9,37.4,8.0,35.8,6.0,3.1,2.7,0.4,2.7,3.8,6.6,1.3,1.8,10.217,3.1,2.7,0.4,2.7,3.8,6.6,1.3,1.8,73.5,8.8,8.8,75.5,5.4,26.1,12.8,45.8,40.8,62.5,83.1,40.4,23.9,6.1,8.8,75.5,5.4,83.1,40.4,23.9,6.1,26.1,12.8,45.8,62.5,40.8,8.8,38.7,38.7,32.5,32.5,9.6,9.6,22.2,22.2,3.7,3.7,11.9,11.9,3.5,3.5,8.7,8.7
13792,Chelsea College,Registered Training Organisation,VIC,Lara,3212.0,-38.0245381,144.3205652,203021486,Corio - Lovely Banks,20302.0,Geelong,22750.0,Greater Geelong,280.0,15.5,13.3,849.0,1.0,Hustle Suburb,2025.0,8.1,26.4,8.7,2.1,8.7,24.3,7.9,36.0,1.4,48.8,11.4,8.3,11.1,12.2,8.1,26.4,8.7,2.1,8.7,24.3,7.9,36.0,1.4,48.8,11.4,8.3,12.2,18.7,75.3,16.7,40.5,13.0,48.5,4.1,18.7,75.3,16.7,40.5,13.0,48.5,4.1,8.5,7.8,0.7,7.3,13.1,11.4,5.3,2.7,1.602,8.5,7.8,0.7,7.3,13.1,11.4,5.3,2.7,46.8,5.2,7.7,59.4,5.3,18.6,8.3,49.6,42.8,75.2,89.0,35.2,18.2,4.8,5.2,59.4,5.3,89.0,35.2,18.2,4.8,18.6,8.3,49.6,75.2,42.8,7.7,34.4,34.4,38.8,38.8,8.3,8.3,24.8,24.8,5.7,5.7,11.9,11.9,5.1,5.1,9.8,9.8
16540,Cheltenham Community Centre Inc,Registered Training Organisation,VIC,CHELTENHAM,3192.0,-37.9623139,145.0566091,208031188,Highett (East) - Cheltenham,20803.0,Kingston,23430.0,Kingston (Vic.),421.0,9.7,18.9,1055.0,8.0,Up-and-Coming,2025.0,7.1,54.0,33.9,2.7,7.6,35.2,12.3,27.5,20.4,45.5,13.3,11.7,21.2,20.0,7.1,54.0,33.9,2.7,7.6,35.2,12.3,27.5,20.4,45.5,13.3,11.7,20.0,51.2,75.9,44.9,38.8,36.6,62.1,25.6,51.2,75.9,44.9,38.8,36.6,62.1,25.6,10.6,9.1,1.5,12.1,4.3,22.0,7.8,7.2,2.183,10.6,9.1,1.5,12.1,4.3,22.0,7.8,7.2,51.3,9.7,12.2,57.3,6.0,12.3,6.8,68.2,57.7,74.4,94.3,29.8,49.4,15.6,9.7,57.3,6.0,94.3,29.8,49.4,15.6,12.3,6.8,68.2,74.4,57.7,12.2,32.4,32.4,36.0,36.0,10.0,10.0,21.4,21.4,6.1,6.1,25.4,25.4,10.6,10.6,8.7,8.7
16929,Chemwatch,Registered Training Organisation,VIC,GLEN HUNTLY,3163.0,-37.88963,145.045089,208021176,Carnegie,20802.0,Glen Eira,22310.0,Glen Eira,395.0,11.5,30.0,1087.0,9.0,Established & Affluent,2025.0,12.6,63.6,39.7,2.5,8.3,40.1,19.0,42.5,40.8,39.1,20.7,13.7,32.3,31.2,12.6,63.6,39.7,2.5,8.3,40.1,19.0,42.5,40.8,39.1,20.7,13.7,31.2,66.6,63.9,52.0,40.7,36.3,66.3,26.4,66.6,63.9,52.0,40.7,36.3,66.3,26.4,13.7,12.3,1.4,19.8,7.0,14.6,3.6,12.9,0.7,13.7,12.3,1.4,19.8,7.0,14.6,3.6,12.9,34.9,16.5,19.8,71.3,16.7,5.8,2.8,68.8,52.7,77.7,90.8,32.8,54.1,18.5,16.5,71.3,16.7,90.8,32.8,54.1,18.5,5.8,2.8,68.8,77.7,52.7,19.8,44.3,44.3,45.6,45.6,13.6,13.6,33.1,33.1,7.3,7.3,30.9,30.9,14.6,14.6,16.4,16.4
86469,CHEVRA HATZOLAH MELBOURNE INC,Registered Training Organisation,VIC,CAULFIELD NORTH,3161.0,-37.8656,145.0097,208021177,Caulfield - North,20802.0,Glen Eira,22310.0,Glen Eira,426.0,13.1,18.2,1122.0,10.0,Established & Affluent,2025.0,10.2,62.2,40.3,3.5,8.0,45.3,17.4,39.7,38.1,38.4,19.0,21.8,17.1,17.6,10.2,62.2,40.3,3.5,8.0,45.3,17.4,39.7,38.1,38.4,19.0,21.8,17.6,67.5,66.8,58.9,28.4,42.7,63.4,37.6,67.5,66.8,58.9,28.4,42.7,63.4,37.6,9.4,5.8,3.6,17.0,34.6,3.9,2.0,12.4,1.286,9.4,5.8,3.6,17.0,34.6,3.9,2.0,12.4,43.6,15.3,14.7,86.4,16.9,7.2,3.4,62.9,49.0,78.0,91.6,37.0,57.1,19.5,15.3,86.4,16.9,91.6,37.0,57.1,19.5,7.2,3.4,62.9,78.0,49.0,14.7,47.8,47.8,44.9,44.9,12.7,12.7,30.8,30.8,5.8,5.8,32.7,32.7,12.6,12.6,11.4,11.4
17981,Chifley Business School at Torrens University,University/Higher Education Institution,VIC,MOUNT EVELYN,3796.0,-37.7791563,145.3917982,211051283,Mount Evelyn,21105.0,Yarra Ranges,27450.0,Yarra Ranges,365.0,12.3,7.1,1014.0,6.0,Grounded & Real,2025.0,1.9,37.7,21.0,0.9,7.0,28.7,11.2,9.4,0.0,44.1,7.8,16.2,2.2,4.6,1.9,37.7,21.0,0.9,7.0,28.7,11.2,9.4,0.0,44.1,7.8,16.2,4.6,30.7,90.4,30.4,44.6,31.8,67.5,13.3,30.7,90.4,30.4,44.6,31.8,67.5,13.3,10.0,7.8,2.3,9.1,22.8,8.3,1.4,6.8,0.844,10.0,7.8,2.3,9.1,22.8,8.3,1.4,6.8,37.6,7.1,10.0,46.8,2.0,17.9,10.1,69.0,65.0,70.5,95.2,31.5,32.9,7.9,7.1,46.8,2.0,95.2,31.5,32.9,7.9,17.9,10.1,69.0,70.5,65.0,10.0,22.5,22.5,27.3,27.3,9.1,9.1,10.1,10.1,5.7,5.7,18.8,18.8,7.5,7.5,4.2,4.2
66751,CHILLINGWORTH TRAINING INSTITUTE (CTI),Registered Training Organisation,VIC,ROWVILLE,3178.0,-37.9065348,145.243481,211011257,Rowville - North,21101.0,Knox,23670.0,Knox,450.0,14.6,16.9,1073.0,8.0,Up-and-Coming,2025.0,1.9,42.0,27.5,0.3,6.8,29.8,15.9,12.5,0.2,52.8,7.1,13.6,22.6,19.8,1.9,42.0,27.5,0.3,6.8,29.8,15.9,12.5,0.2,52.8,7.1,13.6,19.8,45.1,75.7,38.8,43.6,35.2,65.7,22.2,45.1,75.7,38.8,43.6,35.2,65.7,22.2,4.2,3.4,0.8,3.2,4.1,7.0,1.3,7.0,1.434,4.2,3.4,0.8,3.2,4.1,7.0,1.3,7.0,45.2,11.7,7.1,58.4,1.0,38.0,19.5,49.1,46.4,77.6,93.5,31.1,45.7,10.7,11.7,58.4,1.0,93.5,31.1,45.7,10.7,38.0,19.5,49.1,77.6,46.4,7.1,28.9,28.9,30.4,30.4,11.4,11.4,13.9,13.9,3.7,3.7,21.4,21.4,7.0,7.0,11.8,11.8
11,"Chisholm Institute, TAFE VIC",TAFE Institute,VIC,FRANKSTON,3199.0,-38.1426161,145.1271298,214011371,Frankston,21401.0,Frankston,22170.0,Frankston,335.0,11.7,13.2,962.0,4.0,Hustle Suburb,2025.0,9.9,40.5,19.4,3.0,8.3,34.0,11.9,42.4,8.7,43.8,14.7,11.0,9.0,11.1,9.9,40.5,19.4,3.0,8.3,34.0,11.9,42.4,8.7,43.8,14.7,11.0,11.1,31.8,79.4,32.5,34.1,23.6,56.3,9.0,31.8,79.4,32.5,34.1,23.6,56.3,9.0,8.2,6.7,1.4,42.0,5.9,14.4,8.3,5.1,3.015,8.2,6.7,1.4,42.0,5.9,14.4,8.3,5.1,55.9,8.9,12.5,60.0,6.6,11.1,5.8,62.1,50.4,80.6,91.9,32.1,36.0,7.9,8.9,60.0,6.6,91.9,32.1,36.0,7.9,11.1,5.8,62.1,80.6,50.4,12.5,38.1,38.1,43.2,43.2,10.1,10.1,30.2,30.2,5.5,5.5,19.5,19.5,6.6,6.6,7.4,7.4
12073,Cire Training,Registered Training Organisation,VIC,YARRA JUNCTION,3797.0,-37.7814727,145.6144361,211051286,Yarra Valley,21105.0,Yarra Ranges,27450.0,Yarra Ranges,315.0,11.3,7.0,955.0,4.0,Hustle Suburb,2025.0,2.9,34.4,16.2,2.0,7.3,26.6,6.8,12.2,1.0,46.3,8.0,14.4,1.9,4.4,2.9,34.4,16.2,2.0,7.3,26.6,6.8,12.2,1.0,46.3,8.0,14.4,4.4,22.8,85.2,24.4,39.6,20.4,56.4,7.9,22.8,85.2,24.4,39.6,20.4,56.4,7.9,11.2,8.3,3.0,12.9,15.8,9.4,2.8,5.0,0.906,11.2,8.3,3.0,12.9,15.8,9.4,2.8,5.0,38.6,3.8,7.8,44.2,1.6,14.8,7.7,65.5,60.7,76.0,93.3,29.6,20.3,5.5,3.8,44.2,1.6,93.3,29.6,20.3,5.5,14.8,7.7,65.5,76.0,60.7,7.8,21.1,21.1,29.9,29.9,7.0,7.0,10.0,10.0,6.2,6.2,15.9,15.9,6.3,6.3,3.8,3.8
85842,City Language Institute,ELICOS/Foundation,VIC,Melbourne,3000.0,-37.8154536,144.9608548,206041505,Melbourne CBD - West,20604.0,Melbourne City,24600.0,Melbourne,376.0,24.0,56.5,1073.0,8.0,Up-and-Coming,2025.0,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,50.8,53.6,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,53.6,66.1,60.9,44.8,43.2,26.2,67.0,12.2,66.1,60.9,44.8,43.2,26.2,67.0,12.2,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,20.296,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,83.4,29.1,31.5,74.6,26.3,0.9,0.4,59.3,36.6,83.7,86.4,42.7,46.1,22.1,29.1,74.6,26.3,86.4,42.7,46.1,22.1,0.9,0.4,59.3,83.7,36.6,31.5,61.1,61.1,62.1,62.1,27.3,27.3,58.7,58.7,9.0,9.0,40.5,40.5,26.8,26.8,64.6,64.6
64235,Civil Contractors Federation Victorian Branch,Registered Training Organisation,VIC,Notting Hill,3168.0,-37.9019959,145.1297806,212051567,Clayton (North) - Notting Hill,21205.0,Monash,24970.0,Monash,380.0,37.2,56.4,1029.0,7.0,Up-and-Coming,2025.0,19.8,55.3,21.3,7.3,14.8,40.1,50.7,63.7,48.0,75.5,39.9,16.2,56.6,56.5,19.8,55.3,21.3,7.3,14.8,40.1,50.7,63.7,48.0,75.5,39.9,16.2,56.5,62.0,49.7,39.2,49.9,12.9,49.4,15.4,62.0,49.7,39.2,49.9,12.9,49.4,15.4,4.0,3.6,0.4,4.1,35.5,5.6,1.8,13.0,8.748,4.0,3.6,0.4,4.1,35.5,5.6,1.8,13.0,71.3,49.0,20.0,99.7,23.2,2.2,0.8,39.1,27.4,86.1,80.8,49.6,48.2,13.1,49.0,99.7,23.2,80.8,49.6,48.2,13.1,2.2,0.8,39.1,86.1,27.4,20.0,71.4,71.4,57.7,57.7,32.8,32.8,58.5,58.5,6.3,6.3,24.8,24.8,9.9,9.9,100.0,100.0
68063,Civil Training Australia (Vic) Pty Ltd,Registered Training Organisation,VIC,DANDENONG SOUTH,3175.0,-38.0400194,145.2272748,212041564,Dandenong - South,21204.0,Dandenong,22670.0,Greater Dandenong,341.0,12.6,44.9,864.0,1.0,Hustle Suburb,2025.0,10.3,27.9,9.8,1.8,6.3,20.0,10.1,43.2,8.9,58.0,12.5,6.4,45.9,45.4,10.3,27.9,9.8,1.8,6.3,20.0,10.1,43.2,8.9,58.0,12.5,6.4,45.4,34.2,67.3,19.4,40.6,14.3,47.2,10.5,34.2,67.3,19.4,40.6,14.3,47.2,10.5,1.5,1.2,0.3,1.2,0.5,7.4,1.5,3.1,30.565,1.5,1.2,0.3,1.2,0.5,7.4,1.5,3.1,89.3,7.9,10.4,65.5,11.5,14.3,6.7,53.9,48.5,53.7,89.5,36.2,20.2,6.4,7.9,65.5,11.5,89.5,36.2,20.2,6.4,14.3,6.7,53.9,53.7,48.5,10.4,39.6,39.6,36.1,36.1,8.2,8.2,30.0,30.0,2.6,2.6,11.0,11.0,3.6,3.6,27.0,27.0
85843,Clinton English,ELICOS/Foundation,VIC,Little Lonsdale,3000.0,-37.8117643,144.9580944,206041505,Melbourne CBD - West,20604.0,Melbourne City,24600.0,Melbourne,376.0,24.0,56.5,1073.0,8.0,Up-and-Coming,2025.0,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,50.8,53.6,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,53.6,66.1,60.9,44.8,43.2,26.2,67.0,12.2,66.1,60.9,44.8,43.2,26.2,67.0,12.2,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,20.296,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,83.4,29.1,31.5,74.6,26.3,0.9,0.4,59.3,36.6,83.7,86.4,42.7,46.1,22.1,29.1,74.6,26.3,86.4,42.7,46.1,22.1,0.9,0.4,59.3,83.7,36.6,31.5,61.1,61.1,62.1,62.1,27.3,27.3,58.7,58.7,9.0,9.0,40.5,40.5,26.8,26.8,64.6,64.6
67384,Clinton Institute,Registered Training Organisation,VIC,MELBOURNE,3000.0,-37.8154536,144.9634297,206041505,Melbourne CBD - West,20604.0,Melbourne City,24600.0,Melbourne,376.0,24.0,56.5,1073.0,8.0,Up-and-Coming,2025.0,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,50.8,53.6,67.3,91.4,33.3,15.4,22.2,33.6,32.4,76.2,99.2,43.7,53.5,10.2,53.6,66.1,60.9,44.8,43.2,26.2,67.0,12.2,66.1,60.9,44.8,43.2,26.2,67.0,12.2,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,20.296,4.9,3.6,1.3,2.8,3.3,1.6,9.0,54.7,83.4,29.1,31.5,74.6,26.3,0.9,0.4,59.3,36.6,83.7,86.4,42.7,46.1,22.1,29.1,74.6,26.3,86.4,42.7,46.1,22.1,0.9,0.4,59.3,83.7,36.6,31.5,61.1,61.1,62.1,62.1,27.3,27.3,58.7,58.7,9.0,9.0,40.5,40.5,26.8,26.8,64.6,64.6
13855,"Coaching Institute, The",Registered Training Organisation,VIC,MELBOURNE,3004.0,-37.8350828,144.9720283,206051128,Albert Park,20605.0,Port Phillip,25900.0,Port Phillip,493.0,9.1,21.3,1132.0,10.0,Established & Affluent,2025.0,15.0,73.5,45.5,8.1,9.0,39.9,14.0,43.5,54.3,36.5,21.0,17.2,19.8,20.6,15.0,73.5,45.5,8.1,9.0,39.9,14.0,43.5,54.3,36.5,21.0,17.2,20.6,68.9,67.0,63.5,31.4,50.6,64.1,42.6,68.9,67.0,63.5,31.4,50.6,64.1,42.6,11.0,6.9,4.1,7.5,7.6,3.1,1.8,34.3,3.505,11.0,6.9,4.1,7.5,7.6,3.1,1.8,34.3,58.1,11.7,17.1,65.9,12.3,5.9,3.0,67.9,48.6,81.7,91.0,28.8,60.4,23.6,11.7,65.9,12.3,91.0,28.8,60.4,23.6,5.9,3.0,67.9,81.7,48.6,17.1,41.1,41.1,45.8,45.8,11.5,11.5,31.7,31.7,6.7,6.7,39.9,39.9,21.6,21.6,9.2,9.2
10802,Cobram Community House Inc,Registered Training Organisation,VIC,COBRAM,3644.0,-35.9191471,145.6536004,216021411,Cobram,21602.0,Moira,24900.0,Moira,250.0,9.2,7.5,889.0,1.0,Hustle Suburb,2025.0,6.9,24.0,6.5,5.7,7.8,21.5,5.1,27.4,0.1,41.3,13.1,15.4,11.0,9.2,6.9,24.0,6.5,5.7,7.8,21.5,5.1,27.4,0.1,41.3,13.1,15.4,9.2,18.1,80.1,25.0,35.3,14.4,47.2,5.0,18.1,80.1,25.0,35.3,14.4,47.2,5.0,4.9,4.4,0.4,12.3,8.0,12.2,6.0,4.3,2.608,4.9,4.4,0.4,12.3,8.0,12.2,6.0,4.3,53.8,2.6,7.7,28.6,7.3,10.8,5.2,51.6,41.8,74.8,95.6,33.1,22.2,3.5,2.6,28.6,7.3,95.6,33.1,22.2,3.5,10.8,5.2,51.6,74.8,41.8,7.7,20.4,20.4,36.5,36.5,6.4,6.4,18.5,18.5,4.2,4.2,10.8,10.8,4.1,4.1,3.3,3.3
13464,Collarts - Australian College of the Arts,Higher Education Institutions,VIC,COLLINGWOOD,3066.0,-37.8023184,144.9870121,206071141,Collingwood,20607.0,Yarra,27350.0,Yarra,425.0,9.2,16.1,1045.0,7.0,Up-and-Coming,2025.0,28.4,80.1,48.0,12.8,11.4,44.4,13.3,64.3,68.2,31.8,28.6,14.4,12.5,14.3,28.4,80.1,48.0,12.8,11.4,44.4,13.3,64.3,68.2,31.8,28.6,14.4,14.3,68.7,70.3,65.0,27.9,45.1,71.2,26.5,68.7,70.3,65.0,27.9,45.1,71.2,26.5,11.0,8.4,2.6,11.7,6.1,9.4,2.1,23.6,4.454,11.0,8.4,2.6,11.7,6.1,9.4,2.1,23.6,61.6,10.7,29.1,58.2,21.8,1.7,0.9,62.5,44.3,89.3,90.1,22.6,69.4,29.1,10.7,58.2,21.8,90.1,22.6,69.4,29.1,1.7,0.9,62.5,89.3,44.3,29.1,45.3,45.3,58.5,58.5,12.4,12.4,43.9,43.9,7.5,7.5,38.7,38.7,20.4,20.4,7.1,7.1
13687,College for Adult Learning Pty Ltd,Registered Training Organisation,VIC,MITCHAM,3132.0,-37.8308292,145.1944421,211041270,Mitcham (Vic.),21104.0,Whitehorse - East,26980.0,Whitehorse,406.0,11.1,21.5,1075.0,9.0,Established & Affluent,2025.0,6.1,57.4,37.1,1.7,7.3,37.8,14.3,27.4,4.8,44.6,12.2,17.5,26.9,24.2,6.1,57.4,37.1,1.7,7.3,37.8,14.3,27.4,4.8,44.6,12.2,17.5,24.2,60.8,73.0,48.9,41.1,36.7,64.5,28.1,60.8,73.0,48.9,41.1,36.7,64.5,28.1,6.3,5.3,1.0,17.6,7.5,10.1,2.0,12.0,1.572,6.3,5.3,1.0,17.6,7.5,10.1,2.0,12.0,46.5,11.2,13.4,65.8,8.2,13.4,7.3,65.4,57.5,72.0,92.0,32.1,53.7,15.7,11.2,65.8,8.2,92.0,32.1,53.7,15.7,13.4,7.3,65.4,72.0,57.5,13.4,35.8,35.8,35.9,35.9,10.8,10.8,22.2,22.2,4.5,4.5,29.0,29.0,11.0,11.0,11.4,11.4
11010,College of Electrical Training (CET),Registered Training Organisation,VIC,JANDAKOT,6164.0,-32.1251442,115.867056,507011260,Jandakot,50701.0,Cockburn,51820.0,Cockburn,443.0,12.9,18.0,1068.0,8.0,Up-and-Coming,2025.0,0.5,26.1,8.6,0.7,5.6,34.7,14.2,12.8,0.4,48.7,14.2,17.9,12.3,15.2,0.5,26.1,8.6,0.7,5.6,34.7,14.2,12.8,0.4,48.7,14.2,17.9,15.2,40.0,79.0,37.9,41.7,38.9,65.7,22.5,40.0,79.0,37.9,41.7,38.9,65.7,22.5,3.5,2.4,1.1,11.8,4.5,13.2,1.4,5.0,12.723,3.5,2.4,1.1,11.8,4.5,13.2,1.4,5.0,76.7,10.0,12.4,64.0,0.7,32.3,15.2,52.7,47.7,80.7,91.1,36.5,45.2,11.4,10.0,64.0,0.7,91.1,36.5,45.2,11.4,32.3,15.2,52.7,80.7,47.7,12.4,30.3,30.3,31.4,31.4,9.9,9.9,13.4,13.4,3.0,3.0,16.1,16.1,6.3,6.3,11.1,11.1
66834,College of Professional Education,Registered Training Organisation,VIC,GLEN WAVERLEY,3150.0,-37.8776323,145.1820642,212051321,Glen Waverley - East,21205.0,Monash,24970.0,Monash,500.0,13.5,44.2,1084.0,9.0,Established & Affluent,2025.0,5.2,52.1,33.7,1.6,8.3,36.8,18.6,22.3,2.0,71.3,12.8,14.7,55.8,50.0,5.2,52.1,33.7,1.6,8.3,36.8,18.6,22.3,2.0,71.3,12.8,14.7,50.0,64.5,69.0,49.0,43.8,29.7,53.8,40.0,64.5,69.0,49.0,43.8,29.7,53.8,40.0,5.3,4.5,0.8,17.6,17.2,6.0,23.5,8.0,1.011,5.3,4.5,0.8,17.6,17.2,6.0,23.5,8.0,40.2,16.5,11.3,82.1,9.3,29.7,14.0,41.6,37.7,78.8,90.9,40.1,50.7,14.8,16.5,82.1,9.3,90.9,40.1,50.7,14.8,29.7,14.0,41.6,78.8,37.7,11.3,41.0,41.0,36.8,36.8,13.4,13.4,20.8,20.8,4.5,4.5,26.2,26.2,9.1,9.1,28.4,28.4
85305,COLLEGE OF SKILLS & KNOWLEDGE PTY LTD,Registered Training Organisation,VIC,Preston,3072.0,-37.7332,145.0139,209021428,Preston - East,20902.0,Darebin - North,21890.0,Darebin,391.0,10.4,18.4,1031.0,7.0,Up-and-Coming,2025.0,14.0,61.0,34.1,4.6,10.4,37.2,14.6,43.5,23.4,45.3,17.4,11.2,29.3,23.8,14.0,61.0,34.1,4.6,10.4,37.2,14.6,43.5,23.4,45.3,17.4,11.2,23.8,57.7,75.3,46.2,33.8,29.2,63.7,20.3,57.7,75.3,46.2,33.8,29.2,63.7,20.3,8.6,7.6,1.1,15.0,4.4,23.4,8.1,6.3,3.057,8.6,7.6,1.1,15.0,4.4,23.4,8.1,6.3,56.1,11.6,22.5,62.7,19.4,8.2,4.4,58.4,46.6,81.4,89.8,34.9,50.4,16.6,11.6,62.7,19.4,89.8,34.9,50.4,16.6,8.2,4.4,58.4,81.4,46.6,22.5,40.3,40.3,48.1,48.1,12.5,12.5,31.9,31.9,6.4,6.4,25.9,25.9,10.2,10.2,9.1,9.1
17615,Comm Unity Plus Services Ltd,Registered Training Organisation,VIC,ST ALBANS,3021.0,-37.743706,144.796769,213011334,St Albans - North,21301.0,Brimbank,21180.0,Brimbank,330.0,12.8,30.4,863.0,1.0,Hustle Suburb,2025.0,10.2,35.3,11.8,1.1,10.2,21.0,12.0,37.7,10.6,66.7,12.6,5.7,48.9,39.6,10.2,35.3,11.8,1.1,10.2,21.0,12.0,37.7,10.6,66.7,12.6,5.7,39.6,34.0,64.4,17.9,38.2,10.2,43.5,5.5,34.0,64.4,17.9,38.2,10.2,43.5,5.5,7.0,6.7,0.3,20.4,19.4,11.7,2.6,9.3,0.622,7.0,6.7,0.3,20.4,19.4,11.7,2.6,9.3,33.1,10.2,10.8,60.4,9.7,16.4,7.9,46.0,41.1,61.9,88.2,41.6,22.7,7.0,10.2,60.4,9.7,88.2,41.6,22.7,7.0,16.4,7.9,46.0,61.9,41.1,10.8,36.7,36.7,36.4,36.4,11.1,11.1,27.4,27.4,5.7,5.7,14.0,14.0,7.7,7.7,18.5,18.5
10818,Community College Gippsland Ltd,Registered Training Organisation,VIC,WARRAGUL,3820.0,-38.1795407,145.9283023,205011079,Warragul,20501.0,Baw Baw,20830.0,Baw Baw,320.0,11.1,6.3,985.0,5.0,Grounded & Real,2025.0,4.2,32.2,15.4,2.3,6.8,32.8,8.2,20.9,3.7,42.3,14.8,16.3,4.2,5.2,4.2,32.2,15.4,2.3,6.8,32.8,8.2,20.9,3.7,42.3,14.8,16.3,5.2,32.1,82.6,34.0,34.9,26.7,57.7,8.3,32.1,82.6,34.0,34.9,26.7,57.7,8.3,8.0,6.6,1.4,21.0,10.8,12.5,3.9,7.1,1.962,8.0,6.6,1.4,21.0,10.8,12.5,3.9,7.1,49.7,5.3,9.9,45.7,4.9,11.6,5.8,64.2,56.8,71.6,94.7,30.9,34.9,7.4,5.3,45.7,4.9,94.7,30.9,34.9,7.4,11.6,5.8,64.2,71.6,56.8,9.9,24.9,24.9,32.5,32.5,7.5,7.5,15.8,15.8,4.9,4.9,18.4,18.4,7.0,7.0,3.3,3.3
