organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name
17062,Core Quality Management Consultants,Registered Training Organisation,WA,CLOVERDALE,6105.0,-31.9634565,115.9381612,506021309,Cloverdale,50602,Belmont - Victoria Park,50490,Belmont
86502,Core Skills Training Services Pty Ltd,Registered Training Organisation,WA,BAYSWATER,6053.0,-31.9183,115.9288,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,50420,Bayswater
16882,Corporate First Aid Australia Pty Ltd,Registered Training Organisation,WA,AUSTRALIND,6233.0,-33.2757735,115.7456158,501021005,Australind - Leschenault,50102,Bunbury,53990,Harvey
66531,CTAS Education,Registered Training Organisation,WA,CANNINGTON,6107.0,-32.0127691,115.9253275,506031127,Cannington - Queens Park,50603,Canning,51330,Canning
13031,Curtin College,Higher Education Institutions,WA,BENTLEY,6102.0,-32.0061951,115.8944182,506031124,Bentley - Wilson - St James,50603,Canning,58510,Victoria Park
851,Curtin University,University/Higher Education Institution,WA,BENTLEY,6102.0,-32.001215,115.8873331,506031124,Bentley - Wilson - St James,50603,Canning,58510,Victoria Park
86040,CW EDUCATION GROUP PTY LTD,Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.9734897559,115.8969968703,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
66547,Dalton Training Services,Registered Training Organisation,WA,Roleystone,6111.0,-32.107228,116.0672932,506011116,Roleystone,50601,Armadale,50210,Armadale
67918,Daysafe Training,Registered Training Organisation,WA,Karratha,6714.0,-20.7665595,116.8760114,510031272,Karratha,51003,West Pilbara,54310,Karratha
67289,Deltawest Training,Registered Training Organisation,WA,BALCATTA,6021.0,-31.8571662,115.8070572,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
67989,DIRECT TRAINING SERVICES ONLINE PTY LTD,Registered Training Organisation,WA,Warnbro,6169.0,-32.3322651,115.7543299,507051193,Warnbro,50705,Rockingham,57490,Rockingham
67833,Djaringo Pty Ltd,Registered Training Organisation,WA,Broome,6725.0,-17.9698667,122.2178122,510011262,Broome,51001,Kimberley,50980,Broome
11810,DNA Kingston Training,Registered Training Organisation,WA,BUNBURY,6230.0,-33.3350257,115.6397538,501021253,South Bunbury - Bunbury,50102,Bunbury,51190,Bunbury
66512,Down to Earth Training and Assessing,Registered Training Organisation,WA,Rockingham,6168.0,-32.2730375,115.7523883,507051188,Rockingham,50705,Rockingham,57490,Rockingham
67612,Drive Safe Australia (WA),Registered Training Organisation,WA,Serpentine,6125.0,-32.34852,115.97463,506061143,Mundijong,50606,Serpentine - Jarrahdale,57700,Serpentine-Jarrahdale
84895,Driver Risk Management Pty Ltd,Registered Training Organisation,WA,PERTH AIRPORT,6105.0,-31.9499746,115.9835378,506021121,Perth Airport,50602,Belmont - Victoria Park,50490,Belmont
67836,Earthworks Training and Assessment Services,Registered Training Organisation,WA,Kununurra,6743.0,-15.77584,128.75116,510011265,Kununurra,51001,Kimberley,59340,Wyndham-East Kimberley
12233,Edinburgh Institute,Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.9736384,115.8825815,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
11354,Edith Cowan College,Higher Education Institutions,WA,MOUNT LAWLEY,6050.0,-31.9193278,115.8691659,503021039,Mount Lawley - Inglewood,50302,Perth City,57910,Stirling
872,Edith Cowan University (ECU),University/Higher Education Institution,WA,BUNBURY,6230.0,-33.3518279,115.6665804,501021011,Davenport,50102,Bunbury,51190,Bunbury
85755,ELPIS COLLEGE,Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.97314,115.89694,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
67016,Empower Education,Registered Training Organisation,WA,GLEN FORREST,6071.0,-31.9050864,116.1120539,504021050,Glen Forrest - Darlington,50402,Mundaring,56090,Mundaring
13803,Empyrean Education Institute,Registered Training Organisation,WA,FREMANTLE,6160.0,-32.0549547,115.7529321,507021165,Fremantle,50702,Fremantle,53430,Fremantle
66513,Energy and Mining Training Solutions,Registered Training Organisation,WA,Bayswater,6053.0,-31.9211416,115.9134221,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,50420,Bayswater
66560,Energy Skills Solutions,Registered Training Organisation,WA,Malaga,6090.0,-31.8627792,115.889249,504031063,Malaga,50403,Swan,58050,Swan
17091,Engineering Institute of Technology,Higher Education Institutions,WA,West Perth,6005.0,-31.9457632,115.8399071,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
85850,English Direct Australia,ELICOS/Foundation,WA,EAST PERTH,6004.0,-31.9543939,115.8660094,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
11329,ERGT Australia,Registered Training Organisation,WA,JANDAKOT,6164.0,-32.0892364,115.879994,507011260,Jandakot,50701,Cockburn,51820,Cockburn
84976,Essential Training Pty Ltd,Registered Training Organisation,WA,BALCATTA,6021.0,-31.8650959,115.813274,505021084,Balcatta - Hamersley,50502,Stirling,57910,Stirling
65818,"ETAS Group, Schrole ETAS",Registered Training Organisation,WA,OSBORNE PARK,6017.0,-31.9168317,115.8171924,505021091,Osborne Park Industrial,50502,Stirling,57910,Stirling
12247,Eureka 4WD Training,Registered Training Organisation,WA,BELLEVUE,6056.0,-31.89582,116.02776,504031066,Midland - Guildford,50403,Swan,58050,Swan
13882,Everthought Education Perth,Registered Training Organisation,WA,CANNINGTON,6107.0,-32.0095957,115.9358976,506031127,Cannington - Queens Park,50603,Canning,51330,Canning
12408,Fairbridge Western Australia Inc,Registered Training Organisation,WA,PINJARRA,6208.0,-32.6166588,115.8912449,502011029,Pinjarra,50201,Mandurah,56230,Murray
66524,Falck Pty Ltd,Registered Training Organisation,WA,Canning Vale,6155.0,-32.0615847,115.9007398,506031126,Canning Vale Commercial,50603,Canning,51330,Canning
67015,Farm Information Services,Registered Training Organisation,WA,LESMURDIE,6076.0,-32.0113955,116.0436746,506051141,Lesmurdie - Bickley - Carmel,50605,Kalamunda,54200,Kalamunda
17103,Fast Track Training Australia RTO 52215,Registered Training Organisation,WA,COCKBURN CENTRAL,6164.0,-32.1255477,115.855546,507011159,South Lake - Cockburn Central,50701,Cockburn,51820,Cockburn
67867,FASTAS Fire and Safety Training Assessment Services,Registered Training Organisation,WA,THE LAKES,6556.0,-31.8596818,116.3228146,504021049,Chidlow,50402,Mundaring,56090,Mundaring
66536,Felgate Safety Training,Registered Training Organisation,WA,INGLEWOOD,6052.0,-31.9246306,115.8848687,503021039,Mount Lawley - Inglewood,50302,Perth City,57910,Stirling
17089,Firetrain,Registered Training Organisation,WA,STONEVILLE,6081.0,-31.8411864,116.1605453,504021053,Mundaring,50402,Mundaring,56090,Mundaring
12409,FITS Training Service,Registered Training Organisation,WA,SOUTH YUNDERUP,6208.0,-32.5842319,115.7846767,502011026,Mandurah - East,50201,Mandurah,56230,Murray
66627,Fletcher International Exports Pty Ltd,Registered Training Organisation,WA,NARRIKUP,6326.0,-34.8344702,117.7925225,509011234,Plantagenet,50901,Albany,57210,Plantagenet
12602,Fremantle Education Centre Inc,Registered Training Organisation,WA,FREMANTLE,6959.0,-32.0495913,115.7491463,507021165,Fremantle,50702,Fremantle,53430,Fremantle
17698,Future Institute of Australia Pty Ltd,Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.9764377,115.8986926,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
67156,Futures Education and Training WA,Registered Training Organisation,WA,Joondalup,6027.0,-31.7441262,115.7717214,505011077,Joondalup - Edgewater,50501,Joondalup,54170,Joondalup
67353,FutureWest Institute,Registered Training Organisation,WA,City Beach,6015.0,-31.9367264,115.7683597,503011030,City Beach,50301,Cottesloe - Claremont,51310,Cambridge
85971,Glenhill College,Registered Training Organisation,WA,Victoria Park,6100.0,-31.97314,115.89695,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
66981,Global College Australasia,Registered Training Organisation,WA,East Perth,6004.0,-31.9543645,115.8683267,503021295,East Perth,50302,Perth City,57080,Perth
67907,GLOBAL INSTITUTE FOR TRAINING (GIFT) INCORPORATED,Registered Training Organisation,WA,PERTH,6000.0,-31.9477395,115.8713868,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
67530,GMS Training Academy Pty Ltd,Registered Training Organisation,WA,MADDINGTON,6109.0,-32.0562629,115.9866954,506041136,Maddington - Orange Grove - Martin,50604,Gosnells,53780,Gosnells
66511,GNNJ Pty Ltd,Registered Training Organisation,WA,Booragoon,6154.0,-32.0377298,115.8240751,507041178,Booragoon,50704,Melville,55320,Melville
66247,GO2 SKILLS & TRAINING PTY LTD,Registered Training Organisation,WA,RIVERVALE,6103.0,-31.9531964,115.9178188,506021311,Rivervale,50602,Belmont - Victoria Park,50490,Belmont
13665,Gold Star Child Care Training,Registered Training Organisation,WA,THE VINES,6069.0,-31.7495862,116.0073768,504031068,The Vines,50403,Swan,58050,Swan
66515,Goolarri Media Enterprises Pty Ltd,Registered Training Organisation,WA,BROOME,6725.0,-17.9642141,122.2221785,510011262,Broome,51001,Kimberley,50980,Broome
66585,Greenhouse Education Pty Ltd,Registered Training Organisation,WA,Clarkson,6030.0,-31.6897059,115.7196034,505031101,Clarkson,50503,Wanneroo,58760,Wanneroo
66573,Hailer Training Solutions,Registered Training Organisation,WA,Perth,6000.0,-31.9556509,115.8581376,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66148,Haz-Ed Services,Registered Training Organisation,WA,MALAGA,6090.0,-31.8587395,115.8985871,504031063,Malaga,50403,Swan,58050,Swan
16899,Health Ageing Training Services,Registered Training Organisation,WA,SORRENTO,6020.0,-31.8287905,115.7607786,505011082,Sorrento - Marmion,50501,Joondalup,54170,Joondalup
16671,Health Link Training,Registered Training Organisation,WA,YANCHEP,6035.0,-31.5416466,115.6321692,505031258,Yanchep,50503,Wanneroo,58760,Wanneroo
67474,HI SKILL PTY LTD,Registered Training Organisation,WA,Belmont,6104.0,-31.9444335,115.9241404,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
86068,HIGH RISK TRAINING ACADEMY PTY LTD,Registered Training Organisation,WA,Woodvale,6026.0,-31.7957,115.7837,505011083,Woodvale,50501,Joondalup,54170,Joondalup
84915,Highgate International College,Registered Training Organisation,WA,PERTH,6000.0,-31.9584858,115.8660786,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
11041,Hospitality Group Training (WA) Inc,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.9504695,115.8446439,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66542,"Illuminate Group, Illuminate Educate",Registered Training Organisation,WA,Welshpool,6106.0,-31.9882075,115.9695968,506031130,Welshpool,50603,Canning,51330,Canning
65822,INDIAN OCEAN GROUP TRAINING ASSOCIATION INCORPORATED,Registered Training Organisation,WA,Christmas Island,6798.0,-10.447525,105.690449,901011001,Christmas Island,90101,Christmas Island,51710,Christmas Island
11018,Industrial Foundation for Accident Prevention (IFAP),Registered Training Organisation,WA,NORTH LAKE,6163.0,-32.0803106,115.8457222,507011159,South Lake - Cockburn Central,50701,Cockburn,51820,Cockburn
66902,Industry Training and Workplace Services Pty Ltd,Registered Training Organisation,WA,KALGOORLIE,6430.0,-30.7776292,121.4436984,511031279,Kalgoorlie,51103,Goldfields,54280,Kalgoorlie-Boulder
66548,Infinity Training Australia Pty Ltd,Registered Training Organisation,WA,Morley,6062.0,-31.8882331,115.89964,504011047,Morley,50401,Bayswater - Bassendean,50420,Bayswater
66007,Insight Training Group Australia Pty Ltd,Registered Training Organisation,WA,MORLEY,6062.0,-31.8964701,115.9025507,504011047,Morley,50401,Bayswater - Bassendean,50420,Bayswater
13655,Institute of Building Technology Western Australia Pty Ltd,Registered Training Organisation,WA,MYAREE,6154.0,-32.0413783,115.8160601,507041181,Melville,50704,Melville,55320,Melville
13833,Integral Development,Registered Training Organisation,WA,PERTH,6000.0,-31.9532823,115.8572816,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66578,Integrated Training Pty Ltd,Registered Training Organisation,WA,YOKINE,6060.0,-31.8949895,115.8426199,505021097,Yokine - Coolbinia - Menora,50502,Stirling,57910,Stirling
86371,International Business College Pty Ltd,Higher Education Institutions,WA,Adelaide,5000.0,-34.924602,138.5988517,401011001,Adelaide,40101,Adelaide City,40070,Adelaide
66590,International College Of Communication,Registered Training Organisation,WA,PERTH,6000.0,-31.9507579,115.855862,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
17099,International Institute of Business and Technology,Higher Education Institutions,WA,VICTORIA PARK,6100.0,-31.9734918,115.8970204,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
67150,Iron Training Pty Ltd,Registered Training Organisation,WA,PORT HEDLAND,6721.0,-20.3125086,118.5757402,510021269,Port Hedland,51002,East Pilbara,57280,Port Hedland
13900,Jandakot Flight Centre,Other,WA,JANDAKOT,6164.0,-32.092524,115.8804679,507011260,Jandakot,50701,Cockburn,51820,Cockburn
67159,Job Skills Training Academy,Registered Training Organisation,WA,MADELEY,6065.0,-31.8128711,115.823293,505031305,Madeley - Darch,50503,Wanneroo,58760,Wanneroo
84970,Job Trainer Australia Pty Ltd,Registered Training Organisation,WA,South Perth,6151.0,-31.9981445,115.7625235,503011032,Cottesloe,50301,Cottesloe - Claremont,52170,Cottesloe
66519,JobtrainWA,Registered Training Organisation,WA,CANNINGTON,6107.0,-32.010663,115.924429,506031127,Cannington - Queens Park,50603,Canning,51330,Canning
12404,JSW Training & Community Services,Registered Training Organisation,WA,BUSSELTON,6280.0,-33.6519314,115.3471405,501011293,Busselton - East,50101,Augusta - Margaret River - Busselton,51260,Busselton
16847,Kaplan International Perth - English Language College,ELICOS/Foundation,WA,WEST PERTH,6005.0,-31.9478175,115.8381741,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
16249,Keen Bros,Registered Training Organisation,WA,WONTHELLA,6530.0,-28.7608782,114.6332541,511041285,Geraldton,51104,Mid West,53800,Greater Geraldton
12534,Keen Bros (WA) Pty Ltd,Registered Training Organisation,WA,MADDINGTON,6109.0,-32.0411481,115.9895327,506041136,Maddington - Orange Grove - Martin,50604,Gosnells,53780,Gosnells
85525,Kelyn Training Services,Registered Training Organisation,WA,WELSHPOOL,6106.0,-31.9966378,115.9582188,506031130,Welshpool,50603,Canning,51330,Canning
66571,KI Training & Assessing Pty Ltd,Registered Training Organisation,WA,Rockingham,6168.0,-32.2857128,115.7507241,507051188,Rockingham,50705,Rockingham,57490,Rockingham
67942,Kidsafe WA,Registered Training Organisation,WA,WEST LEEDERVILLE,6007.0,-31.9427357,115.8408776,503021043,Wembley - West Leederville - Glendalough,50302,Perth City,51310,Cambridge
67387,Kimberley Aboriginal Medical Services Ltd,Registered Training Organisation,WA,BROOME,6725.0,-17.9543122,122.2403511,510011262,Broome,51001,Kimberley,50980,Broome
13008,Kimberley Training and Assessment,Registered Training Organisation,WA,ALBANY,6330.0,-34.9871698,117.866193,509011233,McKail - Willyung,50901,Albany,50080,Albany
13894,Kingston International College Pty Ltd,Registered Training Organisation,WA,HIGHGATE,6003.0,-31.9382293,115.870911,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
12664,Language Links,Registered Training Organisation,WA,NORTHBRIDGE,6003.0,-31.947689,115.8546752,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
16259,LearnEd Training Pty Ltd,Registered Training Organisation,WA,MIRRABOOKA,6061.0,-31.866862,115.8612336,505021301,Dianella - North,50502,Stirling,57910,Stirling
16796,Lexis English Perth,ELICOS/Foundation,WA,SCARBOROUGH,6019.0,-31.8947894,115.7591165,505021092,Scarborough,50502,Stirling,57910,Stirling
66509,LiFE Academy,Registered Training Organisation,WA,Joondalup,6027.0,-31.7423442,115.7695846,505011077,Joondalup - Edgewater,50501,Joondalup,54170,Joondalup
86067,Liift Training,Registered Training Organisation,WA,Burswood,6100.0,-31.9676574819,115.8925623311,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
13759,LogiKal Training International Pty Ltd,Registered Training Organisation,WA,PERTH,6000.0,-31.95589,115.85925,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66562,Macmahon Contractors Pty Ltd,Registered Training Organisation,WA,Perth Airport,6105.0,-31.9576198,115.9845379,506021121,Perth Airport,50602,Belmont - Victoria Park,50490,Belmont
10524,Mamarapha College Ltd,Registered Training Organisation,WA,KARRAGULLEN,6111.0,-32.0863939,116.1202019,506011116,Roleystone,50601,Armadale,50210,Armadale
12288,Mandurah Safety and Training Services Pty Ltd,Registered Training Organisation,WA,MANDURAH,6210.0,-32.5124955,115.7513713,502011023,Greenfields,50201,Mandurah,55110,Mandurah
67839,Maritime Training Assessment Group Pty Ltd,Registered Training Organisation,WA,THORNLIE,6988.0,-32.0618905,115.9574016,506041137,Thornlie,50604,Gosnells,53780,Gosnells
86476,MARK INSTITUTE AUSTRALIA PTY LTD,Registered Training Organisation,WA,EAST VICTORIA PARK,6101.0,-31.988183,115.9026927,506021119,East Victoria Park - Carlisle,50602,Belmont - Victoria Park,58510,Victoria Park
13320,Marr Mooditj Training Inc,Registered Training Organisation,WA,WATERFORD,6152.0,-32.0155574,115.8932549,506071146,Manning - Waterford,50607,South Perth,57840,South Perth
66505,Master Builders' Association of WA,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.9503624,115.843693,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
84594,McIver College,Registered Training Organisation,WA,Perth,6000.0,-31.950076,115.8657622,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
11330,Meerilinga Training College,Registered Training Organisation,WA,WEST LEEDERVILLE,6007.0,-31.94101,115.84046,503021043,Wembley - West Leederville - Glendalough,50302,Perth City,51310,Cambridge
66495,Mental Health Commission,Registered Training Organisation,WA,Perth,6000.0,-31.9511678,115.8657712,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66575,Micon Training Services,Registered Training Organisation,WA,CAVERSHAM,6055.0,-31.8713884,115.9643972,504031062,Lockridge - Kiara,50403,Swan,58050,Swan
16791,Milner International College of English (WA) Pty Ltd,ELICOS/Foundation,WA,PERTH,6000.0,-31.9570498,115.8668584,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
86026,Mine Safety and Training Pty Ltd,Registered Training Organisation,WA,MALAGA,6090.0,-31.8581,115.9106,504031063,Malaga,50403,Swan,58050,Swan
66546,Miro Training Centre,Registered Training Organisation,WA,Kenwick,6107.0,-32.0377545,115.9684641,506041132,Beckenham - Kenwick - Langford,50604,Gosnells,53780,Gosnells
66494,MODAL Pty Ltd,Registered Training Organisation,WA,West Perth,6005.0,-31.9493,115.8448,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
67682,Modular Training Pty Ltd,Registered Training Organisation,WA,LAMINGTON,6430.0,-30.7325163,121.4592094,511031280,Kalgoorlie - North,51103,Goldfields,54280,Kalgoorlie-Boulder
67841,Monadelphous Engineering Associates,Registered Training Organisation,WA,Victoria Park,6100.0,-31.9693729,115.8892351,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
85204,Montessori World Educational Institute (Australia) Inc,Registered Training Organisation,WA,ELLENBROOK,6069.0,-31.7775067,115.968089,504031300,Ellenbrook,50403,Swan,58050,Swan
11855,Montessori World Educational Institute (Australia) Inc,Higher Education Institutions,WA,ELLENBROOK,6069.0,-31.7775067,115.968089,504031300,Ellenbrook,50403,Swan,58050,Swan
86082,Mount Pleasant College,Registered Training Organisation,WA,Booragoon,6154.0,-32.0406210117,115.8250964334,507041178,Booragoon,50704,Melville,55320,Melville
66510,MOXI,Registered Training Organisation,WA,BELMONT,6104.0,-31.9480207,115.9243021,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
10984,MPA Skills,Registered Training Organisation,WA,MAYLANDS,6051.0,-31.9281686,115.8968587,504011046,Maylands,50401,Bayswater - Bassendean,50420,Bayswater
66545,MTACS Group,Registered Training Organisation,WA,BURSWOOD,6017.0,-31.8987237,115.8085959,505021091,Osborne Park Industrial,50502,Stirling,57910,Stirling
10916,Murdoch College,Higher Education Institutions,WA,MURDOCH,6150.0,-27.6728168,121.6283098,511031283,Leinster - Leonora,51103,Goldfields,55040,Leonora
910,Murdoch University,University/Higher Education Institution,WA,Murdoch,6150.0,-32.0687737,115.8161807,507041182,Murdoch - Kardinya,50704,Melville,55320,Melville
11702,Murray House Resource Centre Inc,Registered Training Organisation,WA,PINJARRA,6208.0,-32.627434,115.8733864,502011029,Pinjarra,50201,Mandurah,56230,Murray
66521,"My Flex Training, Flex Training Services, My Flex Health Group",Registered Training Organisation,WA,PERTH,6000.0,-31.9469992,115.8692508,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
13647,MYFENG,Registered Training Organisation,WA,JOONDALUP DC,6919.0,-31.7411617,115.759122,505011077,Joondalup - Edgewater,50501,Joondalup,54170,Joondalup
66541,NAM Training,Registered Training Organisation,WA,FORRESTFIELD,6058.0,-31.9854153,116.0028046,506051138,Forrestfield - Wattle Grove,50605,Kalamunda,54200,Kalamunda
66423,Nara Training and Assessing,Registered Training Organisation,WA,BUNBURY,6230.0,-33.3625718,115.6770263,501021011,Davenport,50102,Bunbury,51190,Bunbury
66518,NATIONAL INSTITUTE OF ENGINEERING,Registered Training Organisation,WA,DARLINGTON,6070.0,-31.9145702,116.0732264,504021050,Glen Forrest - Darlington,50402,Mundaring,56090,Mundaring
11002,Nationwide Training Pty Ltd,Registered Training Organisation,WA,OSBORNE PARK,6017.0,-31.9001646,115.8130328,505021091,Osborne Park Industrial,50502,Stirling,57910,Stirling
11251,Navitas English,ELICOS/Foundation,WA,NORTHBRIDGE,6003.0,-31.946543,115.860217,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
17786,NIT Australia,Registered Training Organisation,WA,PERTH,6000.0,-31.9442944,115.8671242,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
66496,North Metropolitan Health Service,Registered Training Organisation,WA,NEDLANDS,6009.0,-31.9677684,115.8149202,503011035,Nedlands - Dalkeith - Crawley,50301,Cottesloe - Claremont,57080,Perth
86496,North Metropolitan Health Service,Registered Training Organisation,WA,Nedlands,6009.0,-31.9645,115.8165,503021042,Subiaco - Shenton Park,50302,Perth City,57980,Subiaco
830,North Metropolitan TAFE,TAFE Institute,WA,NORTHBRIDGE,6003.0,-31.9480386,115.8609564,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
960,"North Regional TAFE, TAFE WA",TAFE Institute,WA,TOM PRICE,6751.0,-22.6946404,117.7974621,510031271,Ashburton (WA),51003,West Pilbara,50250,Ashburton
86208,NUA LEARN PTY LTD,Registered Training Organisation,WA,Perth,6000.0,-31.9537935599,115.8532517211,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
17113,O'Neill Kinesiology College,Registered Training Organisation,WA,MYAREE,6154.0,-32.04167,115.8154483,507041181,Melville,50704,Melville,55320,Melville
66390,Old School Technical Training,Registered Training Organisation,WA,Warnbro,6169.0,-32.3370326,115.74738,507051193,Warnbro,50705,Rockingham,57490,Rockingham
66557,One Tree Community Services Inc,Registered Training Organisation,WA,Belmont,6104.0,-31.9394033,115.9304002,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
66552,One World Learning,Registered Training Organisation,WA,Wooroloo,6558.0,-31.8215023,116.3160646,504021049,Chidlow,50402,Mundaring,56090,Mundaring
66207,Ora Fitness Pty Ltd,Registered Training Organisation,WA,Belmont,6104.0,-31.9657769,115.9330334,506021309,Cloverdale,50602,Belmont - Victoria Park,50490,Belmont
66891,Orica Australia Pty Ltd,Registered Training Organisation,WA,SUBIACO,6008.0,-31.9477494,115.8295321,503021042,Subiaco - Shenton Park,50302,Perth City,57980,Subiaco
66508,Otraco International Pty Ltd,Registered Training Organisation,WA,Redcliffe,6104.0,-31.9289507,115.9552166,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,50490,Belmont
67531,Pal Education,Registered Training Organisation,WA,JANDAKOT,6164.0,-32.0916642,115.8834594,507011260,Jandakot,50701,Cockburn,51820,Cockburn
12422,Paragon Corporate Training,Registered Training Organisation,WA,PERTH,6000.0,-31.9487703,115.8669173,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
67190,Paratus Training PTY LTD,Registered Training Organisation,WA,PERTH,6000.0,-31.9552076,115.8627647,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66551,Path Transit Pty Ltd,Registered Training Organisation,WA,MALAGA,6090.0,-31.8630245,115.8866938,504031063,Malaga,50403,Swan,58050,Swan
66473,Paull and Warner Resources Pty Ltd,Registered Training Organisation,WA,BAYSWATER,6053.0,-31.9077409,115.9223469,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,50420,Bayswater
66504,PCYC Institute of Training,Registered Training Organisation,WA,CLOVERDALE,6105.0,-31.9669794,115.9352971,506021309,Cloverdale,50602,Belmont - Victoria Park,50490,Belmont
86048,PEAK EDUCATION INSTITUTE AUSTRALIA,Registered Training Organisation,WA,Victoria Park,6100.0,-31.9732054769,115.896655652,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
10981,Perth Bible College,Higher Education Institutions,WA,KARRINYUP,6018.0,-31.8726517,115.7664349,505021089,Karrinyup - Gwelup - Carine,50502,Stirling,57910,Stirling
66532,Perth Boat School,Registered Training Organisation,WA,Munster,6166.0,-32.1360797,115.763714,507011152,Coogee,50701,Cockburn,51820,Cockburn
17788,Perth College of Beauty Therapy,Registered Training Organisation,WA,VICTORIA PARK,6100.0,-31.9733902,115.8964848,506021123,Victoria Park - Lathlain - Burswood,50602,Belmont - Victoria Park,58510,Victoria Park
17705,Perth College of Business and Technology,Registered Training Organisation,WA,EAST PERTH,6004.0,-31.9507241,115.8746802,503021295,East Perth,50302,Perth City,57080,Perth
85160,Perth Institute of Australia Pty Ltd,Registered Training Organisation,WA,EAST PERTH,6004.0,-31.9557084,115.8718108,503021295,East Perth,50302,Perth City,57080,Perth
16769,Perth International College of English,ELICOS/Foundation,WA,PERTH,6000.0,-31.9557436,115.8626264,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
66523,Perth Security Training Academy,Registered Training Organisation,WA,FREMANTLE,6160.0,-32.0555699,115.7653319,507021165,Fremantle,50702,Fremantle,53430,Fremantle
66580,"Perth Training Institute Pty Ltd, Great Southern Regional Training",Registered Training Organisation,WA,ASHBY,6065.0,-31.7354472,115.794106,505031107,Tapping - Ashby - Sinagra,50503,Wanneroo,58760,Wanneroo
65869,Pest Education Services and Training,Registered Training Organisation,WA,EAST PERTH,6004.0,-31.9512324,115.8756737,503021295,East Perth,50302,Perth City,57080,Perth
13885,Phoenix Academy,Registered Training Organisation,WA,WEST PERTH,6005.0,-31.936825,115.84865,503021296,Perth (North) - Highgate,50302,Perth City,58570,Vincent
17093,Pilates Training Institute,Registered Training Organisation,WA,MYAREE,6154.0,-32.0449771,115.8214905,507041181,Melville,50704,Melville,55320,Melville
84990,Pioneer College,Registered Training Organisation,WA,EAST PERTH,6004.0,-31.9596058,115.8720423,503021295,East Perth,50302,Perth City,57080,Perth
13460,"Pivot Institute, The",Registered Training Organisation,WA,PERTH,6000.0,-31.958686,115.867287,503021297,Perth (West) - Northbridge,50302,Perth City,57080,Perth
